idGrade,x,y,t_med_medio,t_max_med,t_min_med,v_vento_medio,v_rajada_max
2149,-60.5,-12.5,24.86,36.782,10.348,1.603,23.356
2150,-60.0,-12.5,24.753,36.465,10.18,1.658,23.144
2151,-59.5,-12.5,24.953,37.505,10.388,1.455,22.395
2152,-59.0,-12.5,25.148,37.925,10.538,1.402,21.733
2153,-58.5,-12.5,25.244,37.752,10.237,1.531,21.319
2154,-58.0,-12.5,25.272,37.784,10.23,1.535,21.222
2155,-57.5,-12.5,25.459,38.572,10.755,1.283,20.761
2156,-57.0,-12.5,25.565,38.825,10.902,1.197,20.419
2157,-56.5,-12.5,25.635,38.847,11.187,1.283,20.373
2158,-56.0,-12.5,25.876,38.9,11.859,1.245,20.074
2159,-55.5,-12.5,25.926,38.903,11.994,1.26,20.092
2160,-55.0,-12.5,25.662,38.768,11.564,1.574,21.372
2161,-54.5,-12.5,25.481,38.697,11.422,1.664,22.026
2162,-54.0,-12.5,25.398,38.655,11.44,1.661,22.082
2163,-53.5,-12.5,25.38,38.657,11.548,1.626,22.022
2164,-53.0,-12.5,25.415,38.761,11.779,1.555,21.856
2165,-52.5,-12.5,25.483,39.111,12.102,1.329,21.539
2166,-52.0,-12.5,25.526,39.158,12.213,1.305,21.438
2167,-51.5,-12.5,25.866,38.813,12.628,1.612,21.175
2168,-51.0,-12.5,26.51,38.608,13.363,1.777,20.297
2169,-50.5,-12.5,27.761,38.048,14.375,2.045,18.175
2170,-50.0,-12.5,27.108,38.885,13.765,1.89,21.345
2171,-49.5,-12.5,26.816,40.454,12.817,1.776,27.71
2172,-49.0,-12.5,26.106,39.373,13.103,1.623,22.692
2173,-48.5,-12.5,25.908,39.212,13.173,1.527,21.264
2174,-48.0,-12.5,25.986,39.795,12.521,1.327,19.714
2175,-47.5,-12.5,25.55,39.11,12.64,1.584,20.383
2176,-47.0,-12.5,25.181,38.563,12.814,1.838,20.823
2177,-46.5,-12.5,25.012,38.341,12.554,1.951,20.809
2178,-46.0,-12.5,24.722,38.005,11.875,2.129,20.816
2179,-45.5,-12.5,24.97,38.307,11.939,1.975,20.741
2180,-45.0,-12.5,25.368,38.864,12.151,1.756,20.739
2181,-44.5,-12.5,25.315,38.715,12.267,1.842,20.493
2182,-44.0,-12.5,25.472,38.725,12.643,1.939,20.679
2183,-43.5,-12.5,26.143,39.255,13.221,2.011,21.599
2184,-43.0,-12.5,26.198,39.256,13.409,2.053,21.766
2185,-42.5,-12.5,25.049,38.078,13.206,2.116,20.652
2186,-42.0,-12.5,24.411,37.531,13.205,2.047,19.97
2187,-41.5,-12.5,24.752,38.709,13.897,1.195,17.794
2188,-41.0,-12.5,24.694,38.004,13.83,1.903,19.587
2189,-40.5,-12.5,25.193,38.252,14.387,2.198,19.993
2190,-40.0,-12.5,24.909,37.813,14.532,2.218,19.831
2191,-39.5,-12.5,24.526,37.06,15.142,2.256,19.083
2192,-39.0,-12.5,24.571,36.976,15.852,2.399,17.97
2193,-38.5,-12.5,25.108,36.521,16.853,1.996,18.375
2194,-38.0,-12.5,25.233,36.292,16.548,2.204,19.044
2195,-37.5,-12.5,25.335,36.135,16.39,2.374,18.891
2196,-37.0,-12.5,25.319,36.548,16.183,2.382,19.446
2197,-65.0,-13.0,25.457,37.799,11.921,1.213,23.375
2198,-64.5,-13.0,25.454,38.004,11.747,1.244,23.603
2199,-64.0,-13.0,25.517,38.228,11.655,1.228,23.339
2200,-63.5,-13.0,25.541,38.281,11.645,1.249,23.63
2201,-63.0,-13.0,25.541,38.326,11.517,1.268,23.724
2202,-62.5,-13.0,25.5,38.295,11.383,1.297,23.861
2203,-62.0,-13.0,25.398,38.185,11.181,1.341,23.883
2204,-61.5,-13.0,25.259,38.023,10.895,1.373,23.668
2205,-61.0,-13.0,24.993,37.616,10.445,1.446,23.235
2206,-60.5,-13.0,24.72,36.845,10.05,1.579,23.03
2207,-60.0,-13.0,24.603,36.611,9.886,1.618,22.954
2208,-59.5,-13.0,24.615,37.545,9.755,1.435,22.244
2209,-59.0,-13.0,24.962,38.022,10.112,1.412,21.759
2210,-58.5,-13.0,25.182,38.105,10.282,1.458,21.397
2211,-58.0,-13.0,25.268,38.259,10.346,1.434,21.107
2212,-57.5,-13.0,25.494,38.765,10.581,1.182,20.487
2213,-57.0,-13.0,25.718,39.098,10.682,0.884,20.193
2214,-56.5,-13.0,25.581,38.988,10.764,1.158,19.02
2215,-56.0,-13.0,25.656,38.89,11.257,1.318,20.154
2216,-55.5,-13.0,25.649,38.848,11.414,1.467,20.96
2217,-55.0,-13.0,25.457,38.804,11.278,1.86,22.581
2218,-54.5,-13.0,25.351,38.742,11.212,1.949,23.004
2219,-54.0,-13.0,25.316,38.659,11.208,1.769,22.467
2220,-53.5,-13.0,25.302,38.638,11.276,1.691,22.233
2221,-53.0,-13.0,25.341,38.702,11.508,1.637,22.057
2222,-52.5,-13.0,25.416,38.891,11.834,1.51,21.799
2223,-52.0,-13.0,25.501,38.906,12.021,1.501,21.62
2224,-51.5,-13.0,25.724,38.647,12.221,1.682,21.227
2225,-51.0,-13.0,26.417,38.31,12.897,1.845,19.973
2226,-50.5,-13.0,28.543,37.378,14.787,2.255,16.097
2227,-50.0,-13.0,27.44,38.146,13.827,2.03,19.146
2228,-49.5,-13.0,26.262,39.225,12.721,1.774,23.384
2229,-49.0,-13.0,25.677,38.877,12.434,1.705,22.188
2230,-48.5,-13.0,25.337,38.691,12.243,1.652,21.146
2231,-48.0,-13.0,25.357,38.928,12.211,1.564,20.384
2232,-47.5,-13.0,25.124,38.72,12.294,1.671,20.478
2233,-47.0,-13.0,25.264,39.198,13.086,1.71,20.529
2234,-46.5,-13.0,25.011,38.633,12.582,1.809,20.638
2235,-46.0,-13.0,24.912,38.21,12.07,1.832,20.614
2236,-45.5,-13.0,25.082,38.264,11.816,1.683,20.42
2237,-45.0,-13.0,25.004,38.57,11.524,1.719,19.946
2238,-44.5,-13.0,24.907,38.772,11.28,1.746,19.605
2239,-44.0,-13.0,25.034,38.495,12.027,1.926,20.224
2240,-43.5,-13.0,25.146,38.416,12.527,2.042,20.615
2241,-43.0,-13.0,25.011,38.174,12.795,2.118,20.687
2242,-42.5,-13.0,24.346,37.469,12.741,2.169,20.392
2243,-42.0,-13.0,22.184,35.17,11.828,2.303,19.754
2244,-41.5,-13.0,22.794,35.933,12.365,2.118,19.474
2245,-41.0,-13.0,24.202,37.377,13.475,2.037,19.638
2246,-40.5,-13.0,24.286,37.343,13.952,2.142,19.462
2247,-40.0,-13.0,23.953,36.857,14.496,2.081,18.694
2248,-39.5,-13.0,23.413,36.279,15.383,1.859,17.174
2249,-39.0,-13.0,24.501,36.001,15.939,2.011,20.013
2250,-38.5,-13.0,25.762,34.625,19.774,1.531,27.1
2251,-38.0,-13.0,25.147,36.11,16.891,1.982,20.014
2252,-37.5,-13.0,25.101,36.423,16.066,2.21,19.659
2253,-64.0,-13.5,25.445,38.268,11.283,1.238,23.075
2254,-63.5,-13.5,25.457,38.316,11.254,1.255,23.252
2255,-63.0,-13.5,25.459,38.349,11.224,1.26,23.154
2256,-62.5,-13.5,25.4,38.315,11.063,1.285,23.16
2257,-62.0,-13.5,25.292,38.231,10.822,1.331,23.092
2258,-61.5,-13.5,25.129,38.114,10.482,1.351,22.945
2259,-61.0,-13.5,24.877,37.907,10.025,1.386,22.671
2260,-60.5,-13.5,24.468,37.629,9.453,1.394,22.382
2261,-60.0,-13.5,23.506,37.377,8.173,1.302,21.956
2262,-59.5,-13.5,23.607,37.52,8.276,1.298,21.85
2263,-59.0,-13.5,24.713,38.139,9.642,1.387,21.735
2264,-58.5,-13.5,25.067,38.353,10.057,1.463,21.434
2265,-58.0,-13.5,25.104,38.286,10.255,1.569,20.863
2266,-57.5,-13.5,25.274,38.577,10.34,1.408,20.581
2267,-57.0,-13.5,25.529,39.063,10.439,1.08,17.979
2268,-56.5,-13.5,25.585,39.241,10.42,0.961,15.637
2269,-56.0,-13.5,25.474,38.901,10.677,1.382,20.026
2270,-55.5,-13.5,25.415,38.8,10.875,1.66,21.693
2271,-55.0,-13.5,25.333,38.855,11.166,2.199,23.902
2272,-54.5,-13.5,25.299,38.822,11.155,2.212,23.994
2273,-54.0,-13.5,25.212,38.613,10.916,1.828,22.709
2274,-53.5,-13.5,25.196,38.575,10.975,1.755,22.404
2275,-53.0,-13.5,25.258,38.607,11.199,1.765,22.376
2276,-52.5,-13.5,25.432,38.669,11.671,1.844,22.574
2277,-52.0,-13.5,25.502,38.667,11.823,1.86,22.441
2278,-51.5,-13.5,25.482,38.526,11.713,1.782,21.62
2279,-51.0,-13.5,25.704,38.353,11.927,1.793,20.816
2280,-50.5,-13.5,26.059,38.16,12.346,1.853,20.127
2281,-50.0,-13.5,25.885,38.262,12.253,1.82,20.602
2282,-49.5,-13.5,25.403,38.379,11.849,1.749,21.381
2283,-49.0,-13.5,25.003,38.242,11.604,1.729,21.38
2284,-48.5,-13.5,24.663,38.021,11.411,1.739,21.015
2285,-48.0,-13.5,24.314,37.751,11.279,1.773,20.686
2286,-47.5,-13.5,24.17,37.695,11.465,1.81,20.488
2287,-47.0,-13.5,24.965,38.876,12.802,1.741,20.543
2288,-46.5,-13.5,24.741,38.267,12.466,1.844,20.745
2289,-46.0,-13.5,24.762,37.932,11.981,1.784,20.692
2290,-45.5,-13.5,25.673,38.098,11.549,1.16,20.303
2291,-45.0,-13.5,24.93,38.542,11.019,1.618,19.603
2292,-44.5,-13.5,24.74,38.993,10.606,1.652,18.945
2293,-44.0,-13.5,24.717,38.37,11.415,1.917,19.781
2294,-43.5,-13.5,24.746,38.147,12.09,2.1,20.232
2295,-43.0,-13.5,24.687,37.945,12.613,2.27,20.489
2296,-42.5,-13.5,24.298,37.521,12.696,2.288,20.45
2297,-42.0,-13.5,23.125,36.322,12.152,2.245,20.021
2298,-41.5,-13.5,23.215,36.441,12.324,2.173,19.912
2299,-41.0,-13.5,23.867,37.073,13.046,2.108,19.731
2300,-40.5,-13.5,23.262,36.697,13.323,2.145,18.501
2301,-40.0,-13.5,21.709,36.001,12.879,2.233,16.384
2302,-39.5,-13.5,23.939,35.856,14.641,1.922,19.773
2303,-39.0,-13.5,24.177,34.769,15.046,1.722,22.195
2304,-38.5,-13.5,24.804,35.608,16.258,1.931,20.319
2305,-38.0,-13.5,24.882,36.068,16.065,2.038,20.013
2306,-37.5,-13.5,24.906,36.387,15.678,2.161,19.786
2307,-62.5,-14.0,25.356,38.426,10.686,1.283,22.674
2308,-62.0,-14.0,25.239,38.416,10.388,1.331,22.768
2309,-61.5,-14.0,25.102,38.331,10.129,1.333,22.466
2310,-61.0,-14.0,24.907,38.25,9.769,1.34,22.235
2311,-60.5,-14.0,24.548,38.119,9.245,1.304,21.944
2312,-60.0,-14.0,23.726,37.72,8.267,1.263,21.763
2313,-59.5,-14.0,23.855,37.83,8.397,1.28,21.732
2314,-59.0,-14.0,24.763,38.413,9.412,1.368,21.709
2315,-58.5,-14.0,25.053,38.556,9.867,1.469,21.621
2316,-58.0,-14.0,25.046,38.301,10.143,1.63,21.112
2317,-57.5,-14.0,25.134,38.551,10.064,1.568,21.827
2318,-57.0,-14.0,25.317,38.894,10.121,1.396,20.976
2319,-56.5,-14.0,25.398,38.958,10.259,1.35,19.959
2320,-56.0,-14.0,25.351,38.839,10.356,1.508,20.912
2321,-55.5,-14.0,25.277,38.713,10.483,1.689,21.85
2322,-55.0,-14.0,25.192,38.621,10.626,1.862,22.66
2323,-54.5,-14.0,25.159,38.565,10.735,1.853,22.938
2324,-54.0,-14.0,25.17,38.521,10.878,1.74,22.963
2325,-53.5,-14.0,25.093,38.497,10.705,1.776,22.705
2326,-53.0,-14.0,25.192,38.57,10.937,1.831,22.565
2327,-52.5,-14.0,25.684,38.704,12.134,2.141,23.558
2328,-52.0,-14.0,25.812,38.724,12.456,2.226,23.845
2329,-51.5,-14.0,25.233,38.494,11.229,1.849,22.012
2330,-51.0,-14.0,25.135,38.356,11.073,1.754,21.294
2331,-50.5,-14.0,25.097,38.221,11.123,1.732,20.976
2332,-50.0,-14.0,24.939,38.119,11.062,1.7,20.918
2333,-49.5,-14.0,24.692,37.98,10.958,1.687,20.996
2334,-49.0,-14.0,24.403,37.771,10.809,1.715,21.063
2335,-48.5,-14.0,24.026,37.426,10.636,1.779,20.908
2336,-48.0,-14.0,23.199,36.596,10.249,1.886,20.5
2337,-47.5,-14.0,21.214,34.547,9.196,2.051,19.568
2338,-47.0,-14.0,23.617,36.988,11.142,1.942,20.647
2339,-46.5,-14.0,24.475,37.179,13.847,2.159,21.918
2340,-46.0,-14.0,24.427,37.474,12.434,1.985,21.173
2341,-45.5,-14.0,24.557,37.839,11.185,1.786,20.347
2342,-45.0,-14.0,24.531,38.192,10.674,1.794,19.59
2343,-44.5,-14.0,24.44,38.541,10.02,1.816,18.538
2344,-44.0,-14.0,24.472,38.338,10.679,1.92,19.162
2345,-43.5,-14.0,24.573,38.08,11.791,2.17,20.149
2346,-43.0,-14.0,25.112,38.236,13.823,2.902,21.223
2347,-42.5,-14.0,24.983,38.132,13.851,2.872,21.217
2348,-42.0,-14.0,24.39,38.237,12.432,2.038,20.414
2349,-41.5,-14.0,24.488,38.693,12.374,1.815,20.268
2350,-41.0,-14.0,23.829,37.23,12.577,2.074,20.069
2351,-40.5,-14.0,23.573,36.787,13.027,2.089,19.404
2352,-40.0,-14.0,23.615,36.692,13.518,1.922,18.656
2353,-39.5,-14.0,24.024,36.429,14.137,1.792,18.38
2354,-39.0,-14.0,25.152,33.127,17.337,2.055,15.108
2355,-38.5,-14.0,24.61,35.32,15.575,2.026,18.521
2356,-38.0,-14.0,24.621,36.047,15.268,2.077,19.497
2357,-62.0,-14.5,25.244,38.575,10.112,1.317,22.403
2358,-61.5,-14.5,25.156,38.561,9.919,1.324,22.163
2359,-61.0,-14.5,25.071,38.618,9.615,1.295,21.875
2360,-60.5,-14.5,25.037,38.766,9.323,1.223,21.458
2361,-60.0,-14.5,25.044,38.913,9.108,1.169,21.153
2362,-59.5,-14.5,25.022,38.873,9.175,1.216,21.353
2363,-59.0,-14.5,25.068,38.864,9.4,1.323,21.608
2364,-58.5,-14.5,25.091,38.919,9.598,1.433,21.816
2365,-58.0,-14.5,25.072,38.924,9.596,1.545,23.098
2366,-57.5,-14.5,24.852,38.82,9.105,1.843,29.116
2367,-57.0,-14.5,25.17,38.981,9.597,1.605,24.317
2368,-56.5,-14.5,25.338,38.97,9.961,1.539,21.81
2369,-56.0,-14.5,25.303,38.803,10.097,1.633,21.63
2370,-55.5,-14.5,25.152,38.557,10.117,1.762,21.988
2371,-55.0,-14.5,25.005,38.36,10.16,1.846,22.405
2372,-54.5,-14.5,25.015,38.342,10.488,1.811,22.905
2373,-54.0,-14.5,25.355,38.566,11.502,1.575,23.396
2374,-53.5,-14.5,24.957,38.388,10.417,1.838,23.187
2375,-53.0,-14.5,25.007,38.524,10.413,1.834,22.625
2376,-52.5,-14.5,25.192,38.623,10.876,1.904,22.655
2377,-52.0,-14.5,25.201,38.619,10.99,1.919,22.586
2378,-51.5,-14.5,24.932,38.499,10.535,1.79,21.832
2379,-51.0,-14.5,24.761,38.347,10.378,1.719,21.367
2380,-50.5,-14.5,24.621,38.191,10.365,1.665,21.06
2381,-50.0,-14.5,24.435,37.999,10.352,1.577,20.749
2382,-49.5,-14.5,24.257,37.803,10.329,1.497,20.553
2383,-49.0,-14.5,24.025,37.488,10.369,1.622,20.932
2384,-48.5,-14.5,23.609,37.008,10.148,1.779,20.989
2385,-48.0,-14.5,23.079,36.448,9.89,1.9,20.685
2386,-47.5,-14.5,22.527,35.903,9.717,1.975,20.305
2387,-47.0,-14.5,23.346,36.741,10.468,1.98,20.742
2388,-46.5,-14.5,23.902,37.156,11.548,2.041,21.158
2389,-46.0,-14.5,23.992,37.345,11.256,2.018,20.97
2390,-45.5,-14.5,24.063,37.596,10.739,1.961,20.395
2391,-45.0,-14.5,24.21,38.054,10.203,1.886,19.386
2392,-44.5,-14.5,24.297,39.281,8.09,1.719,16.101
2393,-44.0,-14.5,24.396,38.525,10.066,1.823,18.505
2394,-43.5,-14.5,24.435,38.085,11.278,2.079,19.917
2395,-43.0,-14.5,24.806,38.109,12.953,2.679,20.957
2396,-42.5,-14.5,24.715,38.039,13.06,2.676,21.051
2397,-42.0,-14.5,24.251,38.075,12.01,2.073,20.507
2398,-41.5,-14.5,24.099,38.099,11.914,1.935,20.421
2399,-41.0,-14.5,23.139,36.798,11.57,2.146,20.548
2400,-40.5,-14.5,23.263,36.618,12.106,2.126,20.479
2401,-40.0,-14.5,23.789,36.68,13.2,1.953,19.58
2402,-39.5,-14.5,23.861,36.033,13.981,1.942,17.911
2403,-39.0,-14.5,23.853,35.228,14.563,2.079,16.652
2404,-38.5,-14.5,24.269,35.692,14.719,2.032,18.564
2405,-61.5,-15.0,25.23,38.766,9.769,1.313,21.94
2406,-61.0,-15.0,25.245,38.919,9.557,1.252,21.595
2407,-60.5,-15.0,25.383,39.249,9.278,1.14,20.986
2408,-60.0,-15.0,25.755,39.87,9.029,0.931,19.885
2409,-59.5,-15.0,25.432,39.356,9.099,1.085,21.159
2410,-59.0,-15.0,25.267,39.164,9.239,1.227,21.553
2411,-58.5,-15.0,25.06,39.269,9.428,1.385,21.209
2412,-58.0,-15.0,24.92,39.423,9.428,1.399,20.825
2413,-57.5,-15.0,25.263,39.364,9.411,1.506,23.803
2414,-57.0,-15.0,25.515,39.548,9.627,1.394,21.788
2415,-56.5,-15.0,25.52,39.215,9.92,1.561,21.588
2416,-56.0,-15.0,25.514,38.975,10.114,1.708,21.562
2417,-55.5,-15.0,25.002,38.246,9.866,1.929,22.21
2418,-55.0,-15.0,24.661,37.747,9.786,2.066,22.477
2419,-54.5,-15.0,24.63,37.777,9.911,2.018,22.395
2420,-54.0,-15.0,24.557,37.971,9.731,2.216,25.24
2421,-53.5,-15.0,24.717,38.236,9.823,1.983,23.643
2422,-53.0,-15.0,24.836,38.575,9.826,1.805,22.447
2423,-52.5,-15.0,24.87,38.761,9.87,1.751,22.096
2424,-52.0,-15.0,24.83,38.76,9.908,1.73,21.894
2425,-51.5,-15.0,24.688,38.59,9.885,1.71,21.645
2426,-51.0,-15.0,24.513,38.426,9.855,1.673,21.389
2427,-50.5,-15.0,24.406,38.307,9.996,1.614,21.056
2428,-50.0,-15.0,24.257,38.054,10.09,1.453,20.495
2429,-49.5,-15.0,24.262,37.964,10.093,0.992,18.955
2430,-49.0,-15.0,24.194,37.527,11.313,1.361,21.636
2431,-48.5,-15.0,23.312,36.58,10.002,1.758,21.345
2432,-48.0,-15.0,22.751,35.942,9.432,1.947,21.047
2433,-47.5,-15.0,22.768,36.128,9.296,1.985,20.613
2434,-47.0,-15.0,23.094,36.605,9.742,2.022,20.769
2435,-46.5,-15.0,23.335,36.937,10.25,2.111,21.005
2436,-46.0,-15.0,23.477,37.095,10.41,2.162,21.027
2437,-45.5,-15.0,23.534,37.167,10.484,2.249,21.012
2438,-45.0,-15.0,24.029,37.771,10.189,1.973,19.928
2439,-44.5,-15.0,24.515,38.332,10.228,1.806,18.818
2440,-44.0,-15.0,24.986,39.247,11.512,1.209,18.125
2441,-43.5,-15.0,24.375,38.137,10.755,1.891,19.648
2442,-43.0,-15.0,24.129,37.783,10.873,2.122,20.285
2443,-42.5,-15.0,23.842,37.566,10.843,2.147,20.433
2444,-42.0,-15.0,23.67,37.485,10.831,2.077,20.465
2445,-41.5,-15.0,23.384,37.227,10.841,2.076,20.574
2446,-41.0,-15.0,21.986,35.998,10.29,2.287,20.897
2447,-40.5,-15.0,22.93,36.614,11.26,2.203,22.281
2448,-40.0,-15.0,23.901,37.017,12.494,2.074,22.626
2449,-39.5,-15.0,23.862,35.766,13.822,1.94,18.574
2450,-39.0,-15.0,23.873,34.934,14.568,1.804,16.818
2451,-38.5,-15.0,24.052,35.667,14.269,1.945,18.633
2452,-38.0,-15.0,24.212,36.077,14.255,2.048,19.565
2453,-61.0,-15.5,25.322,39.063,9.438,1.275,21.564
2454,-60.5,-15.5,25.406,39.258,9.297,1.185,21.161
2455,-60.0,-15.5,25.502,39.459,9.137,1.105,20.816
2456,-59.5,-15.5,25.386,39.282,9.1,1.128,21.439
2457,-59.0,-15.5,25.311,39.229,9.21,1.236,21.565
2458,-58.5,-15.5,25.223,39.357,9.402,1.38,21.29
2459,-58.0,-15.5,25.296,39.554,9.471,1.397,21.056
2460,-57.5,-15.5,25.736,39.95,9.63,1.247,20.098
2461,-57.0,-15.5,25.804,39.976,9.685,1.219,19.634
2462,-56.5,-15.5,25.853,39.471,10.171,1.586,20.987
2463,-56.0,-15.5,26.692,39.925,11.335,1.647,20.193
2464,-55.5,-15.5,24.773,37.714,9.753,2.177,22.682
2465,-55.0,-15.5,23.985,36.275,9.563,2.654,23.902
2466,-54.5,-15.5,23.83,35.812,10.043,2.389,19.059
2467,-54.0,-15.5,24.401,37.432,9.734,2.059,21.315
2468,-53.5,-15.5,24.705,38.423,9.491,1.827,22.297
2469,-53.0,-15.5,24.768,38.802,9.365,1.726,22.051
2470,-52.5,-15.5,25.046,39.526,9.613,1.589,21.565
2471,-52.0,-15.5,24.993,39.518,9.651,1.572,21.434
2472,-51.5,-15.5,24.557,38.791,9.43,1.651,21.528
2473,-51.0,-15.5,24.392,38.601,9.574,1.633,21.305
2474,-50.5,-15.5,24.425,38.804,10.104,1.543,20.993
2475,-50.0,-15.5,24.371,38.746,10.372,1.476,20.721
2476,-49.5,-15.5,23.962,37.781,9.997,1.503,20.847
2477,-49.0,-15.5,23.839,37.249,10.619,1.499,21.564
2478,-48.5,-15.5,22.584,35.523,9.536,1.922,21.826
2479,-48.0,-15.5,21.585,33.758,9.578,2.135,22.496
2480,-47.5,-15.5,21.737,35.124,7.558,2.068,18.906
2481,-47.0,-15.5,22.799,36.392,9.276,2.073,20.709
2482,-46.5,-15.5,22.739,36.667,10.873,2.621,21.658
2483,-46.0,-15.5,23.195,36.963,10.126,2.247,21.187
2484,-45.5,-15.5,23.316,37.018,10.35,2.36,21.316
2485,-45.0,-15.5,23.888,37.676,9.844,1.981,20.133
2486,-44.5,-15.5,25.36,38.461,9.958,1.979,17.685
2487,-44.0,-15.5,24.639,38.279,10.253,1.829,18.926
2488,-43.5,-15.5,24.547,38.085,10.079,2.036,19.759
2489,-43.0,-15.5,24.061,37.742,9.806,2.077,20.094
2490,-42.5,-15.5,22.572,36.805,8.465,2.06,19.853
2491,-42.0,-15.5,23.088,37.273,9.309,2.005,20.318
2492,-41.5,-15.5,22.461,37.192,7.924,2.035,20.195
2493,-41.0,-15.5,23.201,37.138,10.349,2.045,20.861
2494,-40.5,-15.5,23.758,37.278,11.675,2.064,22.74
2495,-40.0,-15.5,23.951,37.109,12.307,2.043,23.038
2496,-39.5,-15.5,23.832,35.834,13.463,1.846,19.734
2497,-39.0,-15.5,23.874,34.706,14.569,1.628,17.188
2498,-38.5,-15.5,23.937,35.716,13.88,1.906,19.45
2499,-38.0,-15.5,24.071,36.119,13.837,2.034,20.055
2500,-61.0,-16.0,25.311,39.092,9.282,1.325,21.682
2501,-60.5,-16.0,25.317,39.164,9.177,1.303,21.511
2502,-60.0,-16.0,25.34,39.225,9.139,1.282,21.499
2503,-59.5,-16.0,25.326,39.226,9.131,1.292,21.564
2504,-59.0,-16.0,25.33,39.268,9.195,1.356,21.62
2505,-58.5,-16.0,25.435,39.47,9.294,1.417,21.465
2506,-58.0,-16.0,26.035,40.144,9.683,1.408,21.072
2507,-57.5,-16.0,26.269,40.394,9.816,1.397,20.905
2508,-57.0,-16.0,25.631,39.609,9.466,1.488,21.185
2509,-56.5,-16.0,25.582,39.316,9.659,1.636,21.427
2510,-56.0,-16.0,25.621,39.16,9.913,1.745,21.48
2511,-55.5,-16.0,24.941,38.37,9.381,1.961,22.314
2512,-55.0,-16.0,24.643,38.078,9.169,2.026,22.41
2513,-54.5,-16.0,24.659,38.218,9.251,1.893,21.425
2514,-54.0,-16.0,24.934,38.839,9.703,1.613,21.316
2515,-53.5,-16.0,24.982,39.157,9.57,1.515,21.574
2516,-53.0,-16.0,24.707,38.973,8.911,1.655,21.826
2517,-52.5,-16.0,25.407,40.412,9.837,1.431,21.092
2518,-52.0,-16.0,25.369,40.397,9.898,1.421,21.026
2519,-51.5,-16.0,24.435,38.878,9.27,1.636,21.484
2520,-51.0,-16.0,24.325,38.77,9.627,1.622,21.327
2521,-50.5,-16.0,24.599,39.426,10.512,1.461,20.878
2522,-50.0,-16.0,25.202,40.79,12.221,1.25,20.486
2523,-49.5,-16.0,23.767,37.885,9.292,1.59,20.802
2524,-49.0,-16.0,23.213,36.964,8.888,1.708,20.863
2525,-48.5,-16.0,22.528,35.881,8.63,1.991,21.219
2526,-48.0,-16.0,22.105,35.269,8.293,2.255,21.094
2527,-47.5,-16.0,22.302,35.646,8.614,2.079,20.466
2528,-47.0,-16.0,22.806,36.553,8.922,1.986,20.835
2529,-46.5,-16.0,22.996,36.871,9.339,2.057,21.013
2530,-46.0,-16.0,23.154,37.084,9.325,2.015,20.921
2531,-45.5,-16.0,23.475,37.664,9.107,1.894,20.689
2532,-45.0,-16.0,23.789,38.209,8.951,1.773,20.342
2533,-44.5,-16.0,23.915,37.868,9.465,1.878,19.969
2534,-44.0,-16.0,23.963,37.81,9.697,1.925,20.006
2535,-43.5,-16.0,24.608,38.08,9.757,2.117,19.952
2536,-43.0,-16.0,24.145,37.855,9.554,2.05,20.281
2537,-42.5,-16.0,23.302,37.792,8.578,1.777,20.213
2538,-42.0,-16.0,23.429,37.869,9.056,1.807,20.472
2539,-41.5,-16.0,22.714,37.49,8.116,1.975,20.233
2540,-41.0,-16.0,23.939,37.8,10.953,1.878,20.523
2541,-40.5,-16.0,24.556,37.967,12.251,1.802,20.657
2542,-40.0,-16.0,23.856,36.812,12.342,1.946,21.474
2543,-39.5,-16.0,23.595,35.959,12.947,1.78,21.794
2544,-39.0,-16.0,23.532,35.734,13.125,1.722,21.797
2545,-38.5,-16.0,23.811,35.949,13.367,1.934,21.202
2546,-38.0,-16.0,23.933,36.121,13.481,2.063,20.771
2547,-61.0,-16.5,25.288,39.112,9.111,1.396,21.833
2548,-60.5,-16.5,25.264,39.124,9.019,1.398,21.85
2549,-60.0,-16.5,25.262,39.159,8.934,1.399,21.802
2550,-59.5,-16.5,25.239,39.186,8.85,1.422,21.757
2551,-59.0,-16.5,25.287,39.261,8.923,1.452,21.749
2552,-58.5,-16.5,25.419,39.439,9.05,1.474,21.656
2553,-58.0,-16.5,25.729,39.799,9.274,1.475,21.437
2554,-57.5,-16.5,25.783,39.86,9.322,1.49,21.426
2555,-57.0,-16.5,25.43,39.433,9.034,1.589,21.768
2556,-56.5,-16.5,25.24,39.162,8.907,1.695,21.994
2557,-56.0,-16.5,25.083,38.977,8.823,1.784,22.196
2558,-55.5,-16.5,24.905,38.857,8.655,1.847,22.437
2559,-55.0,-16.5,25.013,39.364,8.532,1.718,22.446
2560,-54.5,-16.5,25.612,40.787,8.437,1.354,22.399
2561,-54.0,-16.5,25.317,39.78,9.86,1.307,21.397
2562,-53.5,-16.5,25.116,39.536,9.608,1.355,21.413
2563,-53.0,-16.5,24.357,38.667,7.971,1.714,22.008
2564,-52.5,-16.5,24.308,38.724,7.92,1.687,21.858
2565,-52.0,-16.5,24.24,38.597,8.279,1.65,21.761
2566,-51.5,-16.5,24.218,38.673,9.158,1.659,21.596
2567,-51.0,-16.5,24.369,39.069,10.379,1.638,21.38
2568,-50.5,-16.5,24.121,38.403,9.069,1.559,20.874
2569,-50.0,-16.5,23.976,38.219,8.978,1.57,20.698
2570,-49.5,-16.5,23.568,37.782,8.088,1.513,20.223
