idGrade,x,y,t_med_medio,v_vento_medio
2708,-51.0,-26.5,17.828,2.028
2709,-50.5,-26.5,17.781,2.007
2710,-50.0,-26.5,18.3,1.89
2711,-49.5,-26.5,18.581,1.72
2712,-49.0,-26.5,19.487,1.78
2713,-53.5,-27.0,19.582,2.534
2714,-53.0,-27.0,19.316,2.647
2715,-52.5,-27.0,18.964,2.865
2716,-52.0,-27.0,18.444,2.586
2717,-51.5,-27.0,17.973,2.473
2718,-51.0,-27.0,17.529,2.058
2719,-50.5,-27.0,17.822,2.109
2720,-50.0,-27.0,17.987,1.47
2721,-49.5,-27.0,19.259,1.647
2722,-49.0,-27.0,19.808,1.681
2723,-54.5,-27.5,19.758,2.29
2724,-54.0,-27.5,19.515,2.347
2725,-53.5,-27.5,19.434,1.854
2726,-53.0,-27.5,19.118,2.43
2727,-52.5,-27.5,18.596,2.397
2728,-52.0,-27.5,18.392,2.445
2729,-51.5,-27.5,18.033,2.664
2730,-51.0,-27.5,17.734,2.762
2731,-50.5,-27.5,17.411,2.573
2732,-50.0,-27.5,17.836,2.221
2733,-49.5,-27.5,18.121,1.65
2734,-49.0,-27.5,17.888,2.126
2735,-48.5,-27.5,20.245,1.961
2736,-55.0,-28.0,19.865,2.383
2737,-54.5,-28.0,20.043,1.874
2738,-54.0,-28.0,19.393,2.374
2739,-53.5,-28.0,19.015,2.428
2740,-53.0,-28.0,18.846,2.506
2741,-52.5,-28.0,18.379,2.696
2742,-52.0,-28.0,18.26,2.6
2743,-51.5,-28.0,17.791,2.807
2744,-51.0,-28.0,17.73,2.717
2745,-50.5,-28.0,17.167,2.823
2746,-50.0,-28.0,16.58,2.887
2747,-49.5,-28.0,13.794,5.271
2748,-49.0,-28.0,17.592,2.819
2749,-55.5,-28.5,19.881,2.42
2750,-55.0,-28.5,20.496,2.632
2751,-54.5,-28.5,19.53,2.465
2752,-54.0,-28.5,19.008,2.505
2753,-53.5,-28.5,18.749,2.573
2754,-53.0,-28.5,18.79,2.576
2755,-52.5,-28.5,18.329,2.861
2756,-52.0,-28.5,18.148,2.302
2757,-51.5,-28.5,17.81,2.65
2758,-51.0,-28.5,16.274,3.139
2759,-50.5,-28.5,16.927,3.044
2760,-50.0,-28.5,15.967,3.346
2761,-49.5,-28.5,18.347,2.372
2762,-49.0,-28.5,19.012,3.477
2763,-56.0,-29.0,19.896,2.329
2764,-55.5,-29.0,19.524,2.451
2765,-55.0,-29.0,19.167,2.49
2766,-54.5,-29.0,19.147,2.511
2767,-54.0,-29.0,18.816,2.361
2768,-53.5,-29.0,18.802,2.485
2769,-53.0,-29.0,18.664,2.709
2770,-52.5,-29.0,18.073,3.431
2771,-52.0,-29.0,18.336,2.407
2772,-51.5,-29.0,17.937,2.615
2773,-51.0,-29.0,17.634,2.715
2774,-50.5,-29.0,16.994,3.0
2775,-50.0,-29.0,16.217,3.239
2776,-49.5,-29.0,19.532,2.268
2777,-56.5,-29.5,19.385,2.596
2778,-56.0,-29.5,19.333,2.485
2779,-55.5,-29.5,19.31,2.369
2780,-55.0,-29.5,19.185,2.636
2781,-54.5,-29.5,19.197,2.74
2782,-54.0,-29.5,19.005,2.448
2783,-53.5,-29.5,18.935,2.43
2784,-53.0,-29.5,18.759,2.602
2785,-52.5,-29.5,18.773,2.581
2786,-52.0,-29.5,19.326,2.185
2787,-51.5,-29.5,18.753,2.324
2788,-51.0,-29.5,18.316,2.22
2789,-50.5,-29.5,17.755,2.737
2790,-50.0,-29.5,18.358,2.905
2791,-57.0,-30.0,19.662,2.856
2792,-56.5,-30.0,19.155,2.65
2793,-56.0,-30.0,19.091,2.574
2794,-55.5,-30.0,19.15,2.483
2795,-55.0,-30.0,19.122,2.689
2796,-54.5,-30.0,19.161,2.656
2797,-54.0,-30.0,18.99,2.523
2798,-53.5,-30.0,18.791,2.594
2799,-53.0,-30.0,18.676,2.67
2800,-52.5,-30.0,19.017,2.546
2801,-52.0,-30.0,18.846,2.465
2802,-51.5,-30.0,19.076,2.155
2803,-51.0,-30.0,19.421,1.884
2804,-50.5,-30.0,18.846,2.859
2805,-56.0,-30.5,18.702,2.712
2806,-55.5,-30.5,18.474,2.796
2807,-55.0,-30.5,18.762,2.791
2808,-54.5,-30.5,19.109,2.486
2809,-54.0,-30.5,18.782,2.706
2810,-53.5,-30.5,17.419,3.86
2811,-53.0,-30.5,18.29,2.94
2812,-52.5,-30.5,18.14,2.691
2813,-52.0,-30.5,18.527,2.291
2814,-51.5,-30.5,18.714,2.32
2815,-51.0,-30.5,18.848,2.565
2816,-50.5,-30.5,18.759,2.855
2817,-56.0,-31.0,18.309,2.844
2818,-55.0,-31.0,18.52,3.251
2819,-54.5,-31.0,18.526,3.104
2820,-54.0,-31.0,18.293,3.058
2821,-53.5,-31.0,18.175,3.143
2822,-53.0,-31.0,18.059,3.204
2823,-52.5,-31.0,18.086,3.045
2824,-52.0,-31.0,18.378,2.108
2825,-51.5,-31.0,18.552,2.546
2826,-51.0,-31.0,18.944,4.032
2827,-54.5,-31.5,18.309,3.08
2828,-54.0,-31.5,17.947,3.261
2829,-53.5,-31.5,18.1,3.189
2830,-53.0,-31.5,17.56,3.788
2831,-52.5,-31.5,17.444,3.944
2832,-52.0,-31.5,18.252,3.134
2833,-51.5,-31.5,18.533,3.23
2834,-53.5,-32.0,18.087,3.078
2835,-53.0,-32.0,18.071,3.226
2836,-52.5,-32.0,18.262,3.293
2837,-52.0,-32.0,18.483,3.35
2838,-53.0,-32.5,17.977,2.974
2839,-52.5,-32.5,18.23,3.192
2840,-53.0,-33.0,17.975,3.213
2841,-53.5,-33.5,17.551,4.314
