idGrade,x,y,t_med_medio,v_vento_medio
2058,-45.0,-11.5,25.607,1.802
2059,-44.5,-11.5,25.756,1.878
2060,-44.0,-11.5,26.008,1.93
2061,-43.5,-11.5,26.368,1.966
2062,-43.0,-11.5,26.449,2.029
2063,-42.5,-11.5,25.684,2.202
2064,-42.0,-11.5,24.586,2.548
2065,-41.5,-11.5,24.9,2.409
2066,-41.0,-11.5,25.032,2.321
2067,-40.5,-11.5,24.841,2.271
2068,-40.0,-11.5,25.11,2.464
2069,-39.5,-11.5,25.162,2.6
2070,-39.0,-11.5,24.734,2.689
2071,-38.5,-11.5,25.14,2.514
2072,-38.0,-11.5,25.136,2.529
2073,-37.5,-11.5,25.37,2.53
2074,-37.0,-11.5,25.716,2.473
2075,-36.5,-11.5,25.688,2.425
2076,-70.5,-12.0,25.217,1.011
2077,-70.0,-12.0,25.17,0.991
2078,-69.0,-12.0,25.031,0.987
2079,-68.5,-12.0,25.075,0.993
2080,-66.0,-12.0,25.521,1.098
2081,-65.5,-12.0,25.563,1.143
2082,-65.0,-12.0,25.622,1.16
2083,-64.5,-12.0,25.626,1.212
2084,-64.0,-12.0,25.667,1.233
2085,-63.5,-12.0,25.712,1.248
2086,-63.0,-12.0,25.755,1.28
2087,-62.5,-12.0,25.833,1.309
2088,-62.0,-12.0,25.98,1.336
2089,-61.5,-12.0,26.077,1.366
2090,-61.0,-12.0,25.755,1.387
2091,-60.5,-12.0,25.281,1.442
2092,-60.0,-12.0,25.123,1.433
2093,-59.5,-12.0,25.178,1.338
2094,-59.0,-12.0,25.248,1.279
2095,-58.5,-12.0,25.307,1.322
2096,-58.0,-12.0,25.399,1.331
2097,-57.5,-12.0,25.529,1.252
2098,-57.0,-12.0,25.578,1.265
2099,-56.5,-12.0,25.669,1.347
2100,-56.0,-12.0,25.837,1.517
2101,-55.5,-12.0,26.022,1.831
2102,-55.0,-12.0,25.761,1.58
2103,-54.5,-12.0,25.601,1.558
2104,-54.0,-12.0,25.497,1.578
2105,-53.5,-12.0,25.484,1.572
2106,-53.0,-12.0,25.498,1.554
2107,-52.5,-12.0,25.567,1.503
2108,-52.0,-12.0,25.708,1.515
2109,-51.5,-12.0,26.016,1.595
2110,-51.0,-12.0,26.511,1.602
2111,-50.5,-12.0,26.687,1.642
2112,-50.0,-12.0,26.619,1.695
2113,-49.5,-12.0,26.754,1.689
2114,-49.0,-12.0,26.136,1.405
2115,-48.5,-12.0,26.697,1.256
2116,-48.0,-12.0,25.867,1.568
2117,-47.5,-12.0,25.525,1.781
2118,-47.0,-12.0,25.251,2.113
2119,-46.5,-12.0,25.1,2.138
2120,-46.0,-12.0,24.456,2.372
2121,-45.5,-12.0,24.97,2.074
2122,-45.0,-12.0,25.808,1.553
2123,-44.5,-12.0,25.582,1.84
2124,-44.0,-12.0,25.783,1.949
2125,-43.5,-12.0,26.612,1.999
2126,-43.0,-12.0,26.763,2.03
2127,-42.5,-12.0,25.508,2.141
2128,-42.0,-12.0,24.98,2.18
2129,-41.5,-12.0,24.881,2.096
2130,-41.0,-12.0,24.911,2.198
2131,-40.5,-12.0,24.934,2.499
2132,-40.0,-12.0,24.949,2.405
2133,-39.5,-12.0,24.877,2.412
2134,-39.0,-12.0,24.767,2.477
2135,-38.5,-12.0,25.04,2.394
2136,-38.0,-12.0,25.417,2.489
2137,-37.5,-12.0,25.663,2.603
2138,-37.0,-12.0,25.499,2.454
2139,-65.5,-12.5,25.522,1.161
2140,-65.0,-12.5,25.512,1.21
2141,-64.5,-12.5,25.559,1.208
2142,-64.0,-12.5,25.613,1.228
2143,-63.5,-12.5,25.618,1.242
2144,-63.0,-12.5,25.632,1.273
2145,-62.5,-12.5,25.651,1.302
2146,-62.0,-12.5,25.638,1.336
2147,-61.5,-12.5,25.531,1.375
2148,-61.0,-12.5,25.231,1.447
2149,-60.5,-12.5,24.86,1.603
2150,-60.0,-12.5,24.753,1.658
2151,-59.5,-12.5,24.953,1.455
2152,-59.0,-12.5,25.148,1.402
2153,-58.5,-12.5,25.244,1.531
2154,-58.0,-12.5,25.272,1.535
2155,-57.5,-12.5,25.459,1.283
2156,-57.0,-12.5,25.565,1.197
2157,-56.5,-12.5,25.635,1.283
2158,-56.0,-12.5,25.876,1.245
2159,-55.5,-12.5,25.926,1.26
2160,-55.0,-12.5,25.662,1.574
2161,-54.5,-12.5,25.481,1.664
2162,-54.0,-12.5,25.398,1.661
2163,-53.5,-12.5,25.38,1.626
2164,-53.0,-12.5,25.415,1.555
2165,-52.5,-12.5,25.483,1.329
2166,-52.0,-12.5,25.526,1.305
2167,-51.5,-12.5,25.866,1.612
2168,-51.0,-12.5,26.51,1.777
2169,-50.5,-12.5,27.761,2.045
2170,-50.0,-12.5,27.108,1.89
2171,-49.5,-12.5,26.816,1.776
2172,-49.0,-12.5,26.106,1.623
2173,-48.5,-12.5,25.908,1.527
2174,-48.0,-12.5,25.986,1.327
2175,-47.5,-12.5,25.55,1.584
2176,-47.0,-12.5,25.181,1.838
2177,-46.5,-12.5,25.012,1.951
2178,-46.0,-12.5,24.722,2.129
2179,-45.5,-12.5,24.97,1.975
2180,-45.0,-12.5,25.368,1.756
2181,-44.5,-12.5,25.315,1.842
2182,-44.0,-12.5,25.472,1.939
2183,-43.5,-12.5,26.143,2.011
2184,-43.0,-12.5,26.198,2.053
2185,-42.5,-12.5,25.049,2.116
2186,-42.0,-12.5,24.411,2.047
2187,-41.5,-12.5,24.752,1.195
2188,-41.0,-12.5,24.694,1.903
2189,-40.5,-12.5,25.193,2.198
2190,-40.0,-12.5,24.909,2.218
2191,-39.5,-12.5,24.526,2.256
2192,-39.0,-12.5,24.571,2.399
2193,-38.5,-12.5,25.108,1.996
2194,-38.0,-12.5,25.233,2.204
2195,-37.5,-12.5,25.335,2.374
2196,-37.0,-12.5,25.319,2.382
2197,-65.0,-13.0,25.457,1.213
2198,-64.5,-13.0,25.454,1.244
2199,-64.0,-13.0,25.517,1.228
2200,-63.5,-13.0,25.541,1.249
2201,-63.0,-13.0,25.541,1.268
2202,-62.5,-13.0,25.5,1.297
2203,-62.0,-13.0,25.398,1.341
2204,-61.5,-13.0,25.259,1.373
2205,-61.0,-13.0,24.993,1.446
2206,-60.5,-13.0,24.72,1.579
2207,-60.0,-13.0,24.603,1.618
2208,-59.5,-13.0,24.615,1.435
2209,-59.0,-13.0,24.962,1.412
2210,-58.5,-13.0,25.182,1.458
2211,-58.0,-13.0,25.268,1.434
2212,-57.5,-13.0,25.494,1.182
2213,-57.0,-13.0,25.718,0.884
2214,-56.5,-13.0,25.581,1.158
2215,-56.0,-13.0,25.656,1.318
2216,-55.5,-13.0,25.649,1.467
2217,-55.0,-13.0,25.457,1.86
2218,-54.5,-13.0,25.351,1.949
2219,-54.0,-13.0,25.316,1.769
2220,-53.5,-13.0,25.302,1.691
2221,-53.0,-13.0,25.341,1.637
2222,-52.5,-13.0,25.416,1.51
2223,-52.0,-13.0,25.501,1.501
2224,-51.5,-13.0,25.724,1.682
2225,-51.0,-13.0,26.417,1.845
2226,-50.5,-13.0,28.543,2.255
2227,-50.0,-13.0,27.44,2.03
2228,-49.5,-13.0,26.262,1.774
2229,-49.0,-13.0,25.677,1.705
2230,-48.5,-13.0,25.337,1.652
2231,-48.0,-13.0,25.357,1.564
2232,-47.5,-13.0,25.124,1.671
2233,-47.0,-13.0,25.264,1.71
2234,-46.5,-13.0,25.011,1.809
2235,-46.0,-13.0,24.912,1.832
2236,-45.5,-13.0,25.082,1.683
2237,-45.0,-13.0,25.004,1.719
2238,-44.5,-13.0,24.907,1.746
2239,-44.0,-13.0,25.034,1.926
2240,-43.5,-13.0,25.146,2.042
2241,-43.0,-13.0,25.011,2.118
2242,-42.5,-13.0,24.346,2.169
2243,-42.0,-13.0,22.184,2.303
2244,-41.5,-13.0,22.794,2.118
2245,-41.0,-13.0,24.202,2.037
2246,-40.5,-13.0,24.286,2.142
2247,-40.0,-13.0,23.953,2.081
2248,-39.5,-13.0,23.413,1.859
2249,-39.0,-13.0,24.501,2.011
2250,-38.5,-13.0,25.762,1.531
2251,-38.0,-13.0,25.147,1.982
2252,-37.5,-13.0,25.101,2.21
2253,-64.0,-13.5,25.445,1.238
2254,-63.5,-13.5,25.457,1.255
2255,-63.0,-13.5,25.459,1.26
2256,-62.5,-13.5,25.4,1.285
2257,-62.0,-13.5,25.292,1.331
2258,-61.5,-13.5,25.129,1.351
2259,-61.0,-13.5,24.877,1.386
2260,-60.5,-13.5,24.468,1.394
2261,-60.0,-13.5,23.506,1.302
2262,-59.5,-13.5,23.607,1.298
2263,-59.0,-13.5,24.713,1.387
2264,-58.5,-13.5,25.067,1.463
2265,-58.0,-13.5,25.104,1.569
2266,-57.5,-13.5,25.274,1.408
2267,-57.0,-13.5,25.529,1.08
2268,-56.5,-13.5,25.585,0.961
2269,-56.0,-13.5,25.474,1.382
2270,-55.5,-13.5,25.415,1.66
2271,-55.0,-13.5,25.333,2.199
2272,-54.5,-13.5,25.299,2.212
2273,-54.0,-13.5,25.212,1.828
2274,-53.5,-13.5,25.196,1.755
2275,-53.0,-13.5,25.258,1.765
2276,-52.5,-13.5,25.432,1.844
2277,-52.0,-13.5,25.502,1.86
2278,-51.5,-13.5,25.482,1.782
2279,-51.0,-13.5,25.704,1.793
2280,-50.5,-13.5,26.059,1.853
2281,-50.0,-13.5,25.885,1.82
2282,-49.5,-13.5,25.403,1.749
2283,-49.0,-13.5,25.003,1.729
2284,-48.5,-13.5,24.663,1.739
2285,-48.0,-13.5,24.314,1.773
2286,-47.5,-13.5,24.17,1.81
2287,-47.0,-13.5,24.965,1.741
2288,-46.5,-13.5,24.741,1.844
2289,-46.0,-13.5,24.762,1.784
2290,-45.5,-13.5,25.673,1.16
2291,-45.0,-13.5,24.93,1.618
2292,-44.5,-13.5,24.74,1.652
2293,-44.0,-13.5,24.717,1.917
2294,-43.5,-13.5,24.746,2.1
2295,-43.0,-13.5,24.687,2.27
2296,-42.5,-13.5,24.298,2.288
2297,-42.0,-13.5,23.125,2.245
2298,-41.5,-13.5,23.215,2.173
2299,-41.0,-13.5,23.867,2.108
2300,-40.5,-13.5,23.262,2.145
2301,-40.0,-13.5,21.709,2.233
2302,-39.5,-13.5,23.939,1.922
2303,-39.0,-13.5,24.177,1.722
2304,-38.5,-13.5,24.804,1.931
2305,-38.0,-13.5,24.882,2.038
2306,-37.5,-13.5,24.906,2.161
2307,-62.5,-14.0,25.356,1.283
2308,-62.0,-14.0,25.239,1.331
2309,-61.5,-14.0,25.102,1.333
2310,-61.0,-14.0,24.907,1.34
2311,-60.5,-14.0,24.548,1.304
2312,-60.0,-14.0,23.726,1.263
2313,-59.5,-14.0,23.855,1.28
2314,-59.0,-14.0,24.763,1.368
2315,-58.5,-14.0,25.053,1.469
2316,-58.0,-14.0,25.046,1.63
2317,-57.5,-14.0,25.134,1.568
2318,-57.0,-14.0,25.317,1.396
2319,-56.5,-14.0,25.398,1.35
2320,-56.0,-14.0,25.351,1.508
2321,-55.5,-14.0,25.277,1.689
2322,-55.0,-14.0,25.192,1.862
2323,-54.5,-14.0,25.159,1.853
2324,-54.0,-14.0,25.17,1.74
2325,-53.5,-14.0,25.093,1.776
2326,-53.0,-14.0,25.192,1.831
2327,-52.5,-14.0,25.684,2.141
2328,-52.0,-14.0,25.812,2.226
2329,-51.5,-14.0,25.233,1.849
2330,-51.0,-14.0,25.135,1.754
2331,-50.5,-14.0,25.097,1.732
2332,-50.0,-14.0,24.939,1.7
2333,-49.5,-14.0,24.692,1.687
2334,-49.0,-14.0,24.403,1.715
2335,-48.5,-14.0,24.026,1.779
2336,-48.0,-14.0,23.199,1.886
2337,-47.5,-14.0,21.214,2.051
2338,-47.0,-14.0,23.617,1.942
2339,-46.5,-14.0,24.475,2.159
2340,-46.0,-14.0,24.427,1.985
2341,-45.5,-14.0,24.557,1.786
2342,-45.0,-14.0,24.531,1.794
2343,-44.5,-14.0,24.44,1.816
2344,-44.0,-14.0,24.472,1.92
2345,-43.5,-14.0,24.573,2.17
2346,-43.0,-14.0,25.112,2.902
2347,-42.5,-14.0,24.983,2.872
2348,-42.0,-14.0,24.39,2.038
2349,-41.5,-14.0,24.488,1.815
2350,-41.0,-14.0,23.829,2.074
2351,-40.5,-14.0,23.573,2.089
2352,-40.0,-14.0,23.615,1.922
2353,-39.5,-14.0,24.024,1.792
2354,-39.0,-14.0,25.152,2.055
2355,-38.5,-14.0,24.61,2.026
2356,-38.0,-14.0,24.621,2.077
2357,-62.0,-14.5,25.244,1.317
2358,-61.5,-14.5,25.156,1.324
2359,-61.0,-14.5,25.071,1.295
2360,-60.5,-14.5,25.037,1.223
2361,-60.0,-14.5,25.044,1.169
2362,-59.5,-14.5,25.022,1.216
2363,-59.0,-14.5,25.068,1.323
2364,-58.5,-14.5,25.091,1.433
2365,-58.0,-14.5,25.072,1.545
2366,-57.5,-14.5,24.852,1.843
2367,-57.0,-14.5,25.17,1.605
2368,-56.5,-14.5,25.338,1.539
2369,-56.0,-14.5,25.303,1.633
2370,-55.5,-14.5,25.152,1.762
2371,-55.0,-14.5,25.005,1.846
2372,-54.5,-14.5,25.015,1.811
2373,-54.0,-14.5,25.355,1.575
2374,-53.5,-14.5,24.957,1.838
2375,-53.0,-14.5,25.007,1.834
2376,-52.5,-14.5,25.192,1.904
2377,-52.0,-14.5,25.201,1.919
2378,-51.5,-14.5,24.932,1.79
2379,-51.0,-14.5,24.761,1.719
2380,-50.5,-14.5,24.621,1.665
2381,-50.0,-14.5,24.435,1.577
2382,-49.5,-14.5,24.257,1.497
2383,-49.0,-14.5,24.025,1.622
2384,-48.5,-14.5,23.609,1.779
2385,-48.0,-14.5,23.079,1.9
2386,-47.5,-14.5,22.527,1.975
2387,-47.0,-14.5,23.346,1.98
2388,-46.5,-14.5,23.902,2.041
2389,-46.0,-14.5,23.992,2.018
2390,-45.5,-14.5,24.063,1.961
2391,-45.0,-14.5,24.21,1.886
2392,-44.5,-14.5,24.297,1.719
2393,-44.0,-14.5,24.396,1.823
2394,-43.5,-14.5,24.435,2.079
2395,-43.0,-14.5,24.806,2.679
2396,-42.5,-14.5,24.715,2.676
2397,-42.0,-14.5,24.251,2.073
2398,-41.5,-14.5,24.099,1.935
2399,-41.0,-14.5,23.139,2.146
2400,-40.5,-14.5,23.263,2.126
2401,-40.0,-14.5,23.789,1.953
2402,-39.5,-14.5,23.861,1.942
2403,-39.0,-14.5,23.853,2.079
2404,-38.5,-14.5,24.269,2.032
2405,-61.5,-15.0,25.23,1.313
2406,-61.0,-15.0,25.245,1.252
2407,-60.5,-15.0,25.383,1.14
2408,-60.0,-15.0,25.755,0.931
2409,-59.5,-15.0,25.432,1.085
2410,-59.0,-15.0,25.267,1.227
2411,-58.5,-15.0,25.06,1.385
2412,-58.0,-15.0,24.92,1.399
2413,-57.5,-15.0,25.263,1.506
2414,-57.0,-15.0,25.515,1.394
2415,-56.5,-15.0,25.52,1.561
2416,-56.0,-15.0,25.514,1.708
2417,-55.5,-15.0,25.002,1.929
2418,-55.0,-15.0,24.661,2.066
2419,-54.5,-15.0,24.63,2.018
2420,-54.0,-15.0,24.557,2.216
2421,-53.5,-15.0,24.717,1.983
2422,-53.0,-15.0,24.836,1.805
2423,-52.5,-15.0,24.87,1.751
2424,-52.0,-15.0,24.83,1.73
2425,-51.5,-15.0,24.688,1.71
2426,-51.0,-15.0,24.513,1.673
2427,-50.5,-15.0,24.406,1.614
2428,-50.0,-15.0,24.257,1.453
2429,-49.5,-15.0,24.262,0.992
2430,-49.0,-15.0,24.194,1.361
2431,-48.5,-15.0,23.312,1.758
2432,-48.0,-15.0,22.751,1.947
2433,-47.5,-15.0,22.768,1.985
2434,-47.0,-15.0,23.094,2.022
2435,-46.5,-15.0,23.335,2.111
2436,-46.0,-15.0,23.477,2.162
2437,-45.5,-15.0,23.534,2.249
2438,-45.0,-15.0,24.029,1.973
2439,-44.5,-15.0,24.515,1.806
2440,-44.0,-15.0,24.986,1.209
2441,-43.5,-15.0,24.375,1.891
2442,-43.0,-15.0,24.129,2.122
2443,-42.5,-15.0,23.842,2.147
2444,-42.0,-15.0,23.67,2.077
2445,-41.5,-15.0,23.384,2.076
2446,-41.0,-15.0,21.986,2.287
2447,-40.5,-15.0,22.93,2.203
2448,-40.0,-15.0,23.901,2.074
2449,-39.5,-15.0,23.862,1.94
2450,-39.0,-15.0,23.873,1.804
2451,-38.5,-15.0,24.052,1.945
2452,-38.0,-15.0,24.212,2.048
2453,-61.0,-15.5,25.322,1.275
2454,-60.5,-15.5,25.406,1.185
2455,-60.0,-15.5,25.502,1.105
2456,-59.5,-15.5,25.386,1.128
2457,-59.0,-15.5,25.311,1.236
2458,-58.5,-15.5,25.223,1.38
2459,-58.0,-15.5,25.296,1.397
2460,-57.5,-15.5,25.736,1.247
2461,-57.0,-15.5,25.804,1.219
2462,-56.5,-15.5,25.853,1.586
2463,-56.0,-15.5,26.692,1.647
2464,-55.5,-15.5,24.773,2.177
2465,-55.0,-15.5,23.985,2.654
2466,-54.5,-15.5,23.83,2.389
2467,-54.0,-15.5,24.401,2.059
2468,-53.5,-15.5,24.705,1.827
2469,-53.0,-15.5,24.768,1.726
2470,-52.5,-15.5,25.046,1.589
2471,-52.0,-15.5,24.993,1.572
2472,-51.5,-15.5,24.557,1.651
2473,-51.0,-15.5,24.392,1.633
2474,-50.5,-15.5,24.425,1.543
2475,-50.0,-15.5,24.371,1.476
2476,-49.5,-15.5,23.962,1.503
2477,-49.0,-15.5,23.839,1.499
2478,-48.5,-15.5,22.584,1.922
2479,-48.0,-15.5,21.585,2.135
2480,-47.5,-15.5,21.737,2.068
2481,-47.0,-15.5,22.799,2.073
2482,-46.5,-15.5,22.739,2.621
2483,-46.0,-15.5,23.195,2.247
2484,-45.5,-15.5,23.316,2.36
2485,-45.0,-15.5,23.888,1.981
2486,-44.5,-15.5,25.36,1.979
2487,-44.0,-15.5,24.639,1.829
2488,-43.5,-15.5,24.547,2.036
2489,-43.0,-15.5,24.061,2.077
2490,-42.5,-15.5,22.572,2.06
2491,-42.0,-15.5,23.088,2.005
2492,-41.5,-15.5,22.461,2.035
2493,-41.0,-15.5,23.201,2.045
2494,-40.5,-15.5,23.758,2.064
2495,-40.0,-15.5,23.951,2.043
2496,-39.5,-15.5,23.832,1.846
2497,-39.0,-15.5,23.874,1.628
2498,-38.5,-15.5,23.937,1.906
2499,-38.0,-15.5,24.071,2.034
2500,-61.0,-16.0,25.311,1.325
2501,-60.5,-16.0,25.317,1.303
2502,-60.0,-16.0,25.34,1.282
2503,-59.5,-16.0,25.326,1.292
2504,-59.0,-16.0,25.33,1.356
2505,-58.5,-16.0,25.435,1.417
2506,-58.0,-16.0,26.035,1.408
2507,-57.5,-16.0,26.269,1.397
2508,-57.0,-16.0,25.631,1.488
2509,-56.5,-16.0,25.582,1.636
2510,-56.0,-16.0,25.621,1.745
2511,-55.5,-16.0,24.941,1.961
2512,-55.0,-16.0,24.643,2.026
2513,-54.5,-16.0,24.659,1.893
2514,-54.0,-16.0,24.934,1.613
2515,-53.5,-16.0,24.982,1.515
2516,-53.0,-16.0,24.707,1.655
2517,-52.5,-16.0,25.407,1.431
2518,-52.0,-16.0,25.369,1.421
2519,-51.5,-16.0,24.435,1.636
2520,-51.0,-16.0,24.325,1.622
2521,-50.5,-16.0,24.599,1.461
2522,-50.0,-16.0,25.202,1.25
2523,-49.5,-16.0,23.767,1.59
2524,-49.0,-16.0,23.213,1.708
2525,-48.5,-16.0,22.528,1.991
2526,-48.0,-16.0,22.105,2.255
2527,-47.5,-16.0,22.302,2.079
2528,-47.0,-16.0,22.806,1.986
2529,-46.5,-16.0,22.996,2.057
2530,-46.0,-16.0,23.154,2.015
2531,-45.5,-16.0,23.475,1.894
2532,-45.0,-16.0,23.789,1.773
2533,-44.5,-16.0,23.915,1.878
2534,-44.0,-16.0,23.963,1.925
2535,-43.5,-16.0,24.608,2.117
2536,-43.0,-16.0,24.145,2.05
2537,-42.5,-16.0,23.302,1.777
2538,-42.0,-16.0,23.429,1.807
2539,-41.5,-16.0,22.714,1.975
2540,-41.0,-16.0,23.939,1.878
2541,-40.5,-16.0,24.556,1.802
2542,-40.0,-16.0,23.856,1.946
2543,-39.5,-16.0,23.595,1.78
2544,-39.0,-16.0,23.532,1.722
2545,-38.5,-16.0,23.811,1.934
2546,-38.0,-16.0,23.933,2.063
2547,-61.0,-16.5,25.288,1.396
2548,-60.5,-16.5,25.264,1.398
2549,-60.0,-16.5,25.262,1.399
2550,-59.5,-16.5,25.239,1.422
2551,-59.0,-16.5,25.287,1.452
2552,-58.5,-16.5,25.419,1.474
2553,-58.0,-16.5,25.729,1.475
2554,-57.5,-16.5,25.783,1.49
2555,-57.0,-16.5,25.43,1.589
2556,-56.5,-16.5,25.24,1.695
2557,-56.0,-16.5,25.083,1.784
2558,-55.5,-16.5,24.905,1.847
2559,-55.0,-16.5,25.013,1.718
2560,-54.5,-16.5,25.612,1.354
2561,-54.0,-16.5,25.317,1.307
2562,-53.5,-16.5,25.116,1.355
2563,-53.0,-16.5,24.357,1.714
2564,-52.5,-16.5,24.308,1.687
2565,-52.0,-16.5,24.24,1.65
2566,-51.5,-16.5,24.218,1.659
2567,-51.0,-16.5,24.369,1.638
2568,-50.5,-16.5,24.121,1.559
2569,-50.0,-16.5,23.976,1.57
2570,-49.5,-16.5,23.568,1.513
2571,-49.0,-16.5,23.203,1.486
2572,-48.5,-16.5,22.471,1.566
2573,-48.0,-16.5,22.416,2.149
2574,-47.5,-16.5,22.248,1.991
2575,-47.0,-16.5,23.484,1.736
2576,-46.5,-16.5,23.118,1.873
2577,-46.0,-16.5,23.082,1.904
2578,-45.5,-16.5,23.473,1.753
2579,-45.0,-16.5,24.012,1.527
2580,-44.5,-16.5,23.474,1.828
2581,-44.0,-16.5,23.537,1.883
2582,-43.5,-16.5,23.553,1.921
2583,-43.0,-16.5,23.615,1.884
2584,-42.5,-16.5,23.959,1.702
2585,-42.0,-16.5,23.88,1.768
2586,-41.5,-16.5,25.481,1.676
2587,-41.0,-16.5,24.155,1.866
2588,-40.5,-16.5,24.187,1.893
2589,-40.0,-16.5,23.814,1.987
2590,-39.5,-16.5,23.638,1.81
2591,-39.0,-16.5,23.577,1.666
2592,-38.5,-16.5,23.76,2.03
2593,-60.5,-17.0,25.184,1.493
2594,-60.0,-17.0,25.162,1.495
2595,-59.5,-17.0,25.166,1.506
2596,-59.0,-17.0,25.193,1.534
2597,-58.5,-17.0,25.258,1.561
2598,-58.0,-17.0,25.323,1.584
2599,-57.5,-17.0,25.286,1.622
2600,-57.0,-17.0,25.152,1.687
2601,-56.5,-17.0,24.966,1.758
2602,-56.0,-17.0,24.847,1.835
2603,-55.5,-17.0,24.75,1.917
2604,-55.0,-17.0,24.715,1.976
2605,-54.5,-17.0,24.696,1.899
2606,-54.0,-17.0,24.424,1.836
2607,-53.5,-17.0,23.997,1.947
2608,-53.0,-17.0,23.734,1.952
2609,-52.5,-17.0,23.699,1.745
2610,-52.0,-17.0,23.86,1.62
2611,-51.5,-17.0,23.871,1.659
2612,-51.0,-17.0,23.911,1.65
2613,-50.5,-17.0,24.33,1.222
2614,-50.0,-17.0,23.937,1.652
2615,-49.5,-17.0,23.502,1.638
2616,-49.0,-17.0,23.092,1.575
2617,-48.5,-17.0,22.773,1.51
2618,-48.0,-17.0,22.553,1.722
2619,-47.5,-17.0,22.059,1.93
2620,-47.0,-17.0,23.115,1.951
2621,-46.5,-17.0,23.019,1.921
2622,-46.0,-17.0,22.907,1.904
2623,-45.5,-17.0,23.051,1.838
2624,-45.0,-17.0,23.386,1.662
2625,-44.5,-17.0,23.252,1.763
2626,-44.0,-17.0,23.197,1.888
2627,-43.5,-17.0,23.13,1.916
2628,-43.0,-17.0,23.27,1.868
2629,-42.5,-17.0,24.587,1.576
2630,-42.0,-17.0,23.648,1.805
2631,-41.5,-17.0,23.843,1.862
2632,-41.0,-17.0,23.709,1.95
2633,-40.5,-17.0,23.683,2.057
2634,-40.0,-17.0,23.75,2.162
2635,-39.5,-17.0,23.864,2.222
2636,-39.0,-17.0,23.859,2.253
2637,-38.5,-17.0,23.85,2.365
2638,-59.0,-17.5,25.11,1.606
2639,-58.5,-17.5,25.13,1.638
2640,-58.0,-17.5,25.115,1.675
2641,-57.5,-17.5,25.082,1.707
2642,-57.0,-17.5,24.945,1.759
2643,-56.5,-17.5,24.789,1.808
2644,-56.0,-17.5,24.666,1.881
2645,-55.5,-17.5,24.566,2.053
2646,-55.0,-17.5,24.603,2.671
2647,-54.5,-17.5,24.492,2.585
2648,-54.0,-17.5,23.974,2.085
2649,-53.5,-17.5,23.436,2.191
2650,-53.0,-17.5,23.283,2.053
2651,-52.5,-17.5,22.621,1.32
2652,-52.0,-17.5,23.447,1.707
2653,-51.5,-17.5,23.507,1.727
2654,-51.0,-17.5,23.48,1.771
2655,-50.5,-17.5,23.658,1.717
2656,-50.0,-17.5,24.089,1.826
2657,-49.5,-17.5,23.412,1.739
2658,-49.0,-17.5,23.012,1.683
2659,-48.5,-17.5,22.998,1.482
2660,-48.0,-17.5,22.822,1.607
2661,-47.5,-17.5,22.304,1.917
2662,-47.0,-17.5,22.382,2.008
2663,-46.5,-17.5,22.786,1.94
2664,-46.0,-17.5,22.683,1.935
2665,-45.5,-17.5,22.732,1.911
2666,-45.0,-17.5,23.155,1.701
2667,-44.5,-17.5,22.919,1.799
2668,-44.0,-17.5,22.526,1.964
2669,-43.5,-17.5,22.404,2.002
2670,-43.0,-17.5,22.453,1.953
2671,-42.5,-17.5,21.572,1.97
2672,-42.0,-17.5,22.565,1.909
2673,-41.5,-17.5,23.177,1.878
2674,-41.0,-17.5,23.407,1.994
2675,-40.5,-17.5,23.582,2.234
2676,-40.0,-17.5,23.759,2.355
2677,-39.5,-17.5,24.178,2.443
2678,-39.0,-17.5,24.291,2.776
2679,-38.5,-17.5,24.248,3.145
2680,-38.0,-17.5,23.951,2.732
2681,-59.0,-18.0,25.041,1.67
2682,-58.5,-18.0,25.073,1.702
2683,-58.0,-18.0,25.098,1.731
2684,-57.5,-18.0,25.035,1.76
2685,-57.0,-18.0,24.861,1.794
2686,-56.5,-18.0,24.699,1.831
2687,-56.0,-18.0,24.526,1.888
2688,-55.5,-18.0,24.438,1.977
2689,-55.0,-18.0,24.457,2.167
2690,-54.5,-18.0,24.307,2.151
2691,-54.0,-18.0,23.798,2.094
2692,-53.5,-18.0,23.061,2.276
2693,-53.0,-18.0,23.095,2.191
2694,-52.5,-18.0,23.215,1.848
2695,-52.0,-18.0,23.252,1.723
2696,-51.5,-18.0,23.213,1.684
2697,-51.0,-18.0,23.323,1.818
2698,-50.5,-18.0,23.374,1.799
2699,-50.0,-18.0,23.382,1.78
2700,-49.5,-18.0,23.302,1.72
2701,-49.0,-18.0,23.111,1.7
2702,-48.5,-18.0,22.927,1.758
2703,-48.0,-18.0,22.937,1.881
2704,-47.5,-18.0,22.552,1.88
2705,-47.0,-18.0,22.387,1.895
2706,-46.5,-18.0,22.478,1.879
2707,-46.0,-18.0,22.531,1.955
2708,-45.5,-18.0,22.299,2.267
2709,-45.0,-18.0,22.418,2.012
2710,-44.5,-18.0,22.302,1.975
2711,-44.0,-18.0,21.49,2.204
2712,-43.5,-18.0,20.719,2.421
2713,-43.0,-18.0,21.921,2.023
2714,-42.5,-18.0,21.733,1.966
2715,-42.0,-18.0,22.518,1.893
2716,-41.5,-18.0,23.138,1.719
2717,-41.0,-18.0,23.602,1.958
2718,-40.5,-18.0,23.761,2.22
2719,-40.0,-18.0,23.691,2.381
2720,-39.5,-18.0,24.066,2.537
2721,-39.0,-18.0,24.61,3.638
2722,-38.5,-18.0,25.027,4.712
