,index,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
1000,1553,19814085,ITAGUAÇU - Otto Luis Hofman,CEMADEN,P,-40.859,-19.812,,2014-08-06
1001,1554,5753526,NATAL - N. S. da Apresentação,CEMADEN,P,-35.268,-5.751,,2014-08-11
1002,1555,5193736,MOSSORÓ - Rua Candido Barros,CEMADEN,P,-37.369,-5.197,,2014-08-11
1003,1556,8093498,JABOATÃO DOS GUARARAPES - Cavaleiro2,CEMADEN,P,-34.97,-8.09,,2014-08-11
1004,1557,22654303,MAGÉ - Centro,CEMADEN,P,-43.037,-22.656,,2014-08-06
1005,1558,22074240,DUAS BARRAS - Distrito de Monnerat,CEMADEN,P,-42.404,-22.075,,2014-08-06
1006,1559,22774332,DUQUE DE CAXIAS - Jardim Olavo Bilac,CEMADEN,P,-43.327,-22.775,,2014-08-06
1007,1560,22804304,SÃO GONÇALO - Mutuaguaçu,CEMADEN,P,-43.041,-22.807,,2014-08-06
1008,1561,22994424,ANGRA DOS REIS - BNH,CEMADEN,P,-44.241,-22.992,,2014-08-06
1009,1562,22034238,CORDEIRO - Cordeiro,CEMADEN,P,-42.383,-22.034,,2014-08-06
1010,1563,22074207,TRAJANO DE MORAES - Avenida Amaral Teixeira,CEMADEN,P,-42.07,-22.079,,2014-08-06
1011,1564,22984429,ANGRA DOS REIS - Areal,CEMADEN,P,-44.292,-22.982,,2014-08-06
1012,1565,22214331,PARAÍBA DO SUL - Werneck,CEMADEN,P,-43.316,-22.216,,2014-08-06
1013,1566,21904226,CANTAGALO - Euclidelândia,CEMADEN,P,-42.261,-21.908,,2014-08-06
1014,1567,20104052,SANTA LEOPOLDINA - Olaria,CEMADEN,P,-40.521,-20.101,,2014-08-06
1015,1568,21214784,RIBEIRÃO PRETO - Jardim Progresso,CEMADEN,P,-47.843,-21.206,,2014-12-03
1016,1569,22174330,PARAÍBA DO SUL - Jatobá,CEMADEN,P,-43.296,-22.172,,2015-02-05
1017,1570,22164242,BOM JARDIM - EMATER,CEMADEN,P,-42.419,-22.156,,2015-02-05
1018,1571,19754038,JOÃO NEIVA - João Neiva,CEMADEN,P,-40.386,-19.757,,2014-08-06
1019,1572,21914226,CANTAGALO - Euclidelândia,CEMADEN,P,-42.261,-21.908,,2015-02-05
1020,1573,22864310,NITERÓI - Barreto,CEMADEN,P,-43.099,-22.862,,2015-02-05
1021,1574,21104509,PERDÕES - Ribeirão Carapina ou da Vargem,CEMADEN,H,-45.09231,-21.09593,,2016-11-22
1022,1575,22444264,CACHOEIRAS DE MACACU - Valério,CEMADEN,P,-42.636,-22.439,,2015-02-05
1023,1576,23034459,PARATY - Tarituba,CEMADEN,P,-44.595,-23.039,,2014-08-06
1024,1577,14783904,ILHÉUS - Malhado,CEMADEN,P,-39.048,-14.788,,2014-08-13
1025,1578,7743522,NAZARÉ DA MATA - Centro,CEMADEN,P,-35.226,-7.74,,2014-08-22
1026,1579,5183734,MOSSORÓ - Rua Nilo Peçanha,CEMADEN,P,-37.34,-5.187,,2014-08-11
1027,1580,22954279,MARICÁ - Guaratiba,CEMADEN,P,-42.793,-22.957,,2014-08-06
1028,1581,22454314,PETRÓPOLIS - CIEP Brizolão137,CEMADEN,P,-43.143,-22.454,,2014-08-06
1029,1582,23014453,ANGRA DOS REIS - Parque Pereque,CEMADEN,P,-44.533,-23.014,,2014-08-06
1030,1583,22944403,MANGARATIBA - Praia do Saco,CEMADEN,P,-44.038,-22.945,,2014-08-06
1031,1584,22284281,TERESÓPOLIS - Est. Teresópolis/Nova Friburgo,CEMADEN,P,-42.81,-22.288,,2014-08-06
1032,1585,22264261,NOVA FRIBURGO - Campo do Coelho,CEMADEN,P,-42.614,-22.269,,2014-08-06
1033,1586,22574318,MAGÉ - Vila Inhomitim,CEMADEN,P,-43.188,-22.576,,2014-08-06
1034,1587,22774305,SÃO GONÇALO - Itaoca,CEMADEN,P,-43.056,-22.77,,2014-08-06
1035,1588,22864300,SÃO GONÇALO - Arsenal,CEMADEN,P,-43.005,-22.862,,2014-08-06
1036,1589,23014422,ANGRA DOS REIS - Monsuaba,CEMADEN,P,-44.222,-23.01,,2014-08-06
1037,1590,21854227,CANTAGALO - Triangulo,CEMADEN,P,-42.274,-21.854,,2014-08-06
1038,1591,6364436,MIRADOR - HospitalMunicipalRaimundoBorbaGalvão,CEMADEN,P,-44.26167,-6.36288,,2016-06-03
1039,1592,23434686,SANTANA DE PARNAÍBA - Cidade São Pedro,CEMADEN,P,-46.85841,-23.43198,,2016-05-02
1040,1593,23684649,SANTO ANDRÉ - Cidade São Jorge,CEMADEN,P,-46.48747,-23.67747,,2015-02-05
1041,1594,8013494,RECIFE - Estação Experimental UFRPE,CEMADEN,P,-34.94706,-8.01838,,2014-08-11
1042,1595,23554679,OSASCO - OSASCO_Afluente do Rio Tiete,CEMADEN,H,-46.7931,-23.5543,,2016-10-22
1043,1596,22704331,DUQUE DE CAXIAS - Cidade dos Meninos,CEMADEN,P,-43.312,-22.705,,2014-08-06
1044,1597,12893845,SALVADOR - EMBASA-Pirajá,CEMADEN,P,-38.45805,-12.89845,,2014-08-06
1045,1599,29705384,SANTA MARIA - Arroio Candeia,CEMADEN,H,-53.8356,-29.7005,,2016-08-09
1046,1600,22554717,ARTUR NOGUEIRA - Vista Alegre,CEMADEN,P,-47.167,-22.552,,2015-02-05
1047,1601,8693553,ÁGUA PRETA - Bairro D´Ouro,CEMADEN,P,-35.526,-8.694,,2015-02-05
1048,1602,22394299,TERESÓPOLIS - Parque do Imbui,CEMADEN,P,-42.998,-22.39,,2014-08-06
1049,1603,9113711,ÁGUAS BELAS - Centro,CEMADEN,P,-37.118,-9.116,,2014-08-21
1050,1604,22224253,NOVA FRIBURGO - Floresta,CEMADEN,P,-42.526,-22.224,,2015-02-05
1051,1605,5213736,MOSSORÓ - Rua Marinho Dantas,CEMADEN,P,-37.362,-5.211,,2014-08-11
1052,1606,5863520,NATAL - Neópolis,CEMADEN,P,-35.208,-5.861,,2014-08-11
1053,1607,22434263,CACHOEIRAS DE MACACU - Valério,CEMADEN,P,-42.636,-22.439,,2014-08-06
1054,1608,22884427,ANGRA DOS REIS - Serra d`agua,CEMADEN,P,-44.278,-22.889,,2014-08-06
1055,1609,22404304,PETRÓPOLIS - Vale do Cuiabá,CEMADEN,P,-43.047,-22.402,,2014-08-06
1056,1610,22714358,QUEIMADOS - Jardim da Fonte,CEMADEN,P,-43.583,-22.712,,2014-08-06
1057,1611,22794338,SÃO JOÃO DE MERITI - Vila Tiradentes,CEMADEN,P,-43.383,-22.798,,2014-08-06
1058,1612,22364252,NOVA FRIBURGO - RJ116-km69,CEMADEN,P,-42.529,-22.361,,2014-08-06
1059,1613,22224252,NOVA FRIBURGO - Floresta,CEMADEN,P,-42.526,-22.224,,2014-08-06
1060,1614,23014429,ANGRA DOS REIS - Mombaça,CEMADEN,P,-44.291,-23.017,,2014-08-06
1061,1615,22094320,TRÊS RIOS - Purys,CEMADEN,P,-43.209,-22.098,,2014-08-06
1062,1616,23554660,SÃO PAULO - Mooca,CEMADEN,P,-46.596,-23.547,,2015-02-05
1063,1617,18714040,NOVA VENÉCIA - Centro,CEMADEN,P,-40.398,-18.71,,2014-08-06
1064,1618,23754644,RIBEIRÃO PIRES - Represa,CEMADEN,P,-46.439,-23.7504,,2016-09-18
1065,1619,22834361,NOVA IGUAÇU - Jardim Guandu,CEMADEN,P,-43.608,-22.828,,2015-02-05
1066,1620,8123530,VITÓRIA DE SANTO ANTÃO - Livramento,CEMADEN,P,-35.298,-8.121,,2015-02-05
1067,1621,20374032,VILA VELHA - Guaranhuns,CEMADEN,P,-40.321,-20.378,,2014-08-06
1068,1622,20374039,CARIACICA - Padre Gabriel,CEMADEN,P,-40.39,-20.374,,2014-08-06
1069,1627,23544640,SÃO PAULO - Lajeado,CEMADEN,P,-46.401,-23.545,,2014-08-11
1070,1628,23524669,SÃO PAULO - Lapa,CEMADEN,P,-46.695,-23.522,,2014-08-11
1071,1629,24694800,JACUPIRANGA - Vila Elias,CEMADEN,P,-48.003,-24.699,,2014-08-11
1072,1630,20294030,VITÓRIA - Santa Luiza,CEMADEN,P,-40.304,-20.292,,2014-08-06
1073,1631,9313594,MURICI - Centro,CEMADEN,P,-35.946,-9.311,,2014-08-11
1074,1632,5223731,MOSSORÓ - Rua Margarida Militão,CEMADEN,P,-37.319,-5.228,,2014-08-11
1075,1633,5733523,NATAL - Pajuçara,CEMADEN,P,-35.238,-5.736,,2014-08-11
1076,1634,8183495,JABOATÃO DOS GUARARAPES - Prazeres,CEMADEN,P,-34.953,-8.188,,2014-08-11
1077,1635,23654646,MAUÁ - Jardim Oratório,CEMADEN,P,-46.464,-23.656,,2014-08-12
1078,1636,21964200,SANTA MARIA MADALENA - Arranchadouro,CEMADEN,P,-42.003,-21.968,,2014-08-06
1079,1637,22274279,TERESÓPOLIS - Bonsucesso,CEMADEN,P,-42.796,-22.275,,2014-08-06
1080,1638,23104424,ANGRA DOS REIS - Praia de Bananal,CEMADEN,P,-44.248,-23.109,,2014-08-06
1081,1639,19804086,ITAGUAÇU - Itaguaçu,CEMADEN,P,-40.865,-19.801,,2014-08-06
1082,1640,18374082,ECOPORANGA - Ecoporanga,CEMADEN,P,-40.828,-18.371,,2014-08-06
1083,1641,20134019,SERRA - Jacaraípe,CEMADEN,P,-40.193,-20.132,,2014-08-06
1084,1642,20204027,SERRA - Cantinho do Céu,CEMADEN,P,-40.277,-20.201,,2014-08-06
1085,1643,20054068,SANTA MARIA DE JETIBÁ - Baixo São Sebastião,CEMADEN,P,-40.689,-20.056,,2014-08-06
1086,1644,12963846,SALVADOR - Cabula,CEMADEN,P,-38.46,-12.96,,2014-08-06
1087,1645,20834112,CACHOEIRO DE ITAPEMIRIM - Ilha da Luz,CEMADEN,P,-41.121,-20.839,,2014-08-06
1088,1646,18754088,BARRA DE SÃO FRANCISCO - Centro2,CEMADEN,P,-40.885,-18.759,,2014-08-06
1089,1647,20744157,ALEGRE - Varjão do Cotia,CEMADEN,P,-41.571,-20.746,,2014-08-06
1090,1648,20844111,CACHOEIRO DE ITAPEMIRIM - Cachoeiro de Itapemirim,CEMADEN,P,-41.114,-20.849,,2014-08-06
1091,1649,20354042,VIANA - Marcílio de Noronha,CEMADEN,P,-40.423,-20.351,,2014-08-06
1092,1650,20764145,ALEGRE - Distrito de Rive,CEMADEN,P,-41.457,-20.76,,2014-08-06
1093,1651,20834118,CACHOEIRO DE ITAPEMIRIM - Aeroporto,CEMADEN,P,-41.188,-20.836,,2014-08-06
1094,1657,7753503,IGARASSU - Três Ladeiras,CEMADEN,P,-35.036,-7.758,,2014-08-22
1095,1658,22784303,SÃO GONÇALO - Fazenda dos Mineiros,CEMADEN,P,-43.027,-22.781,,2015-02-05
1096,1659,23704677,SÃO PAULO - Jardim Angela,CEMADEN,P,-46.765,-23.697,,2015-02-05
1097,1661,8193671,POÇÃO - Centro,CEMADEN,P,-36.707,-8.185,,2015-02-05
1098,1665,21224375,BARBACENA - Vilela,CEMADEN,P,-43.752,-21.218,,2014-08-04
1099,1666,19834384,SABARÁ - Borba Gato,CEMADEN,P,-43.844,-19.833,,2014-08-04
1100,1668,21124417,TIRADENTES - Varzea de Baixo,CEMADEN,P,-44.17,-21.118,,2014-08-04
1101,1669,20954380,CARANDAÍ - Centro2 MG,CEMADEN,P,-43.805,-20.953,,2014-08-04
1102,1670,19544265,TIMÓTEO - Centro-Norte,CEMADEN,P,-42.647,-19.538,,2014-08-04
1103,1672,21594351,JUIZ DE FORA - Chapeu D Uvas,CEMADEN,P,-43.506,-21.594,,2014-08-04
1104,1674,22344461,ITATIAIA - Maromba,CEMADEN,P,-44.6141,-22.3385,,2016-01-18
1105,1676,22494456,ITATIAIA - Centro,CEMADEN,P,-44.5636,-22.4913,,2016-01-18
1106,1679,22294393,VALENÇA - Conservatória,CEMADEN,P,-43.9277,-22.2907,,2016-01-19
1107,1680,5524320,MATÕES - Prefeitura Municipal,CEMADEN,P,-43.20131,-5.52,,2016-01-19
1108,1681,3574109,VIÇOSA DO CEARÁ - Centro,CEMADEN,P,-41.09192,-3.5671,,2016-01-19
1109,1682,5253813,TABULEIRO DO NORTE - Centro,CEMADEN,P,-38.13027,-5.25159,,2016-01-19
1110,1688,22304907,BAURU- Regional Administrativa São Geraldo,CEMADEN,P,-49.0723,-22.2962,,2015-03-16
1111,1689,26264952,RIO NEGRINHO- Rio Negrinho,CEMADEN,H,-49.511,-26.2607,,2014-08-26
1112,1690,18674198,GOVERNADOR VALADARES - Chonim de Baixo,CEMADEN,P,-41.979,-18.668,,2014-12-17
1113,1691,23684500,CACHOEIRA PAULISTA - Cachoeira Paulista,CEMADEN,P,-45.00049,-22.68208,,
1114,1693,8833601,QUIPAPÁ - Centro,CEMADEN,P,-36.013,-8.83,,2014-08-22
1115,1694,8063489,RECIFE - ,CEMADEN,P,-34.8908,-8.0687,,2014-10-23
1116,1695,23674639,RIBEIRÃO PIRES - Pilar Velho,CEMADEN,P,-46.39,-23.677,,2014-08-15
1117,1699,6413885,ICÓ - Centro,CEMADEN,P,-38.85257,-6.40848,,2016-01-19
1118,1700,4703783,ITAIÇABA - São Francisco,CEMADEN,P,-37.83174,-4.69807,,2016-01-19
1119,1701,4923809,RUSSAS - Distrito Peixe,CEMADEN,P,-38.08991,-4.92465,,2016-01-19
1120,1702,4853957,MADALENA - Centro,CEMADEN,P,-39.57218,-4.85049,,2016-01-19
1121,1703,4933797,RUSSAS - Varzea Alegre,CEMADEN,P,-37.96716,-4.92648,,2016-01-19
1122,1704,3544046,MERUOCA - Palestina do Norte,CEMADEN,P,-40.45568,-3.53961,,2016-01-19
1123,1705,4233892,PACOTI - Centro,CEMADEN,P,-38.91978,-4.22565,,2016-01-19
1124,1706,3984070,PACUJÁ - Centro,CEMADEN,P,-40.69625,-3.98032,,2016-01-19
1125,1707,6363930,IGUATU - IGUATU 1,CEMADEN,P,-39.30312,-6.35579,,2016-01-19
1126,1708,4373931,CANINDÉ - CANINDE 1,CEMADEN,P,-39.31128,-4.36756,,2016-01-21
1127,1709,22954456,ANGRA DOS REIS - Manbucaba,CEMADEN,P,-44.565,-22.951,,2016-01-22
1128,1710,22484449,RESENDE - Cidade Alegria,CEMADEN,P,-44.4926,-22.4812,,2016-01-26
1129,1711,21064136,MIMOSO DO SUL - Mimoso do Sul,CEMADEN,H,-41.3629,-21.0644,,2014-09-05
1130,1712,22334454,RESENDE - Visconde de Mauá,CEMADEN,P,-44.536,-22.3308,,2016-01-26
1131,1713,2244531,SANTA HELENA - Hospital Santa Helena,CEMADEN,P,-45.30798,-2.24276,,2016-01-27
1132,1714,22464310,PETRÓPOLIS - Correas,CEMADEN,P,-43.099,-22.461,,2016-01-27
1133,1715,12893832,LAURO DE FREITAS - Lauro de Freitas,CEMADEN,H,-38.3201,-12.8872,,2016-02-22
1134,1716,24574865,SÃO LOURENÇO DA SERRA - Paiol do Meio,CEMADEN,P,-48.645,-24.571,,2016-03-03
1135,1717,23044649,ATIBAIA - Boa Vista,CEMADEN,P,-46.48799,-23.0434,,2016-03-03
1136,1718,21864261,SAPUCAIA - BR116-km14,CEMADEN,P,-42.74476,-21.9701,,2016-03-10
1137,1719,23424682,CAJAMAR- Paraíso,CEMADEN,P,-46.8203,-23.4159,,2016-04-20
1138,1720,22064232,CORDEIRO - Estrada Bom Sucesso,CEMADEN,P,-42.36532,-22.01398,,2016-03-07
1139,1721,21864274,SAPUCAIA - Est.Santa Rita,CEMADEN,P,-42.79464,-22.03232,,2016-03-10
1140,1723,22764622,ITAPEVA - COPASA,CEMADEN,P,-46.225,-22.762,,2014-08-04
1141,1724,20264366,OURO PRETO - Subdistrito de Soares,CEMADEN,P,-43.66,-20.257,,2014-08-04
1142,1725,20164402,BRUMADINHO - Rua Prefeito Maciel,CEMADEN,P,-44.023,-20.165,,2014-08-04
1143,1726,8663515,RIO FORMOSO - Centro,CEMADEN,P,-35.153,-8.661,,2014-08-22
1144,1727,21384269,CATAGUASES - Centro,CEMADEN,P,-42.695,-21.389,,2014-08-04
1145,1728,22874624,EXTREMA - Estrada das Posses,CEMADEN,P,-46.244,-22.867,,2014-08-04
1146,1729,21624347,JUIZ DE FORA - Dias Tavares,CEMADEN,P,-43.467,-21.622,,2014-08-04
1147,1731,22764615,CAMANDUCAIA - Cruzeiro,CEMADEN,P,-46.15,-22.76,,2014-08-04
1148,1732,21074290,UBÁ - Ub  Pequeno,CEMADEN,P,-42.901,-21.069,,2014-08-04
1149,1733,24184678,ITANHAÉM - Centro,CEMADEN,P,-46.789,-24.186,,2014-10-01
1150,1734,22294855,JAÚ - Jaú,CEMADEN,H,-48.5566,-22.292,,2014-10-16
1151,1735,22694611,CAMANDUCAIA - Fernão Dias km910,CEMADEN,P,-46.113,-22.694,,2014-08-13
1152,1736,8733580,JAQUEIRA - jaqueira01,CEMADEN,P,-35.804,-8.731,,2014-08-21
1153,1737,29475076,TRÊS COROAS - Linha Café Baixa,CEMADEN,P,-50.769,-29.478,,2014-08-15
1154,1738,7943488,PAULISTA - Centro,CEMADEN,P,-34.88,-7.941,,2014-08-22
1155,1739,23724688,ITAPECERICA DA SERRA - Potuverá,CEMADEN,P,-46.889,-23.721,,2014-08-14
1156,1740,23524655,SÃO PAULO - Penha,CEMADEN,P,-46.553,-23.518,,2015-02-05
1157,1741,24764851,BARRA DO TURVO - Centro,CEMADEN,P,-48.505,-24.757,,2015-02-05
1158,1742,20754283,VIÇOSA - São José do Triunfo,CEMADEN,P,-42.825,-20.749,,2015-02-05
1159,1743,22104322,TRÊS RIOS - Mirante Sul,CEMADEN,P,-43.219,-22.101,,2015-02-05
1160,1746,19884367,CAETÉ - José Brandão,CEMADEN,P,-43.667,-19.876,,2014-08-04
1161,1747,6263919,IGUATU - Distrito Gadelha,CEMADEN,P,-39.19149,-6.26145,,2016-01-21
1162,1748,3504111,VIÇOSA DO CEARÁ - Zona Rural,CEMADEN,P,-41.11036,-3.50168,,2016-01-20
1163,1749,8333535,PRIMAVERA - Residencial Primavera,CEMADEN,P,-35.352,-8.331,,2015-06-21
1164,1750,5073798,QUIXERÉ - Lagoinha,CEMADEN,P,-37.98054,-5.07187,,2016-02-04
1165,1751,3823863,MARACANAÚ - Siqueira,CEMADEN,P,-38.62509,-3.81924,,2016-01-21
1166,1752,3943864,MARACANAÚ - Pitaguary,CEMADEN,P,-38.64392,-3.93794,,2016-01-20
1167,1753,3863859,MARACANAÚ - Pajuçara,CEMADEN,P,-38.58528,-3.85833,,2016-01-21
1168,1754,20154422,BRUMADINHO - Progresso,CEMADEN,P,-44.216,-20.146,,2014-08-04
1169,1755,22714604,CAMANDUCAIA - Camanducaia11,CEMADEN,P,-46.0372,-22.7074,,2014-08-04
1170,1756,20364364,OURO PRETO - Alto Dom Bosco,CEMADEN,P,-43.639,-20.36,,2014-08-04
1171,1757,21774333,JUIZ DE FORA - Lourdes,CEMADEN,P,-43.327,-21.77,,2014-08-04
1172,1758,22724607,CAMANDUCAIA - camanducaia01,CEMADEN,P,-46.069,-22.717,,2014-08-04
1173,1759,23464671,SÃO PAULO - Jardim Nossa S. Aparecida,CEMADEN,P,-46.712,-23.462,,2014-07-25
1174,1760,23694679,SÃO PAULO - Capão Redondo,CEMADEN,P,-46.794,-23.686,,2014-07-25
1175,1761,23834543,SÃO SEBASTIÃO - Baraqueçaba,CEMADEN,P,-45.429,-23.826,,2014-07-25
1176,1762,23764542,SÃO SEBASTIÃO - Morro do Abrigo,CEMADEN,P,-45.418,-23.76,,2014-07-25
1177,1763,22944710,CAMPINAS - Vila Rica,CEMADEN,P,-47.096,-22.935,,2014-07-25
1178,1764,23764576,SÃO SEBASTIÃO - Barra do Una,CEMADEN,P,-45.764,-23.758,,2014-07-25
1179,1765,23114591,SÃO JOSÉ DOS CAMPOS - Buquirinha,CEMADEN,P,-45.913,-23.111,,2014-07-25
1180,1766,23604645,SÃO PAULO - Boa Esperança,CEMADEN,P,-46.449,-23.603,,2014-07-25
1181,1767,23944633,SANTOS - Vila Mathias,CEMADEN,P,-46.331,-23.942,,2014-07-25
1182,1768,23544663,SÃO PAULO - Centro ,CEMADEN,P,-46.629,-23.541,,2014-07-25
1183,1769,4833779,JAGUARUANA - AC Jaguaruana,CEMADEN,P,-37.785,-4.837,,2014-08-12
1184,1770,23814541,SÃO SEBASTIÃO - Itatinga,CEMADEN,P,-45.414,-23.813,,2014-07-25
1185,1771,23264594,SÃO JOSÉ DOS CAMPOS - Rio comprido,CEMADEN,P,-45.941,-23.256,,2014-07-25
1186,1772,23354494,UBATUBA - Poruba,CEMADEN,P,-44.94,-23.347,,2014-07-25
1187,1773,23204680,CAMPO LIMPO PAULISTA - Avenida João Amato,CEMADEN,P,-46.795,-23.201,,2014-07-25
1188,1774,22864637,VARGEM - Bairro dos Cardosos,CEMADEN,P,-46.373,-22.86,,2014-07-25
1189,1775,23034626,PIRACAIA - Caras,CEMADEN,P,-46.264,-23.029,,2014-07-26
1190,1776,23684663,DIADEMA - Parque das Jabuticabeiras,CEMADEN,P,-46.622,-23.679,,2014-07-28
1191,1777,19954412,BETIM - Jardim Teresópolis,CEMADEN,P,-44.12,-19.952,,2014-08-04
1192,1778,23724655,SÃO BERNARDO DO CAMPO - Centro,CEMADEN,P,-46.555,-23.716,,2015-02-05
1193,1779,19974420,BETIM - Centro,CEMADEN,P,-44.199,-19.967,,2014-08-04
1194,1780,22664623,ITAPEVA - Tropical Flores,CEMADEN,P,-46.228,-22.657,,2014-08-04
1195,1781,21314286,ASTOLFO DUTRA - Centro,CEMADEN,P,-42.862,-21.312,,2014-08-04
1196,1782,21394269,CATAGUASES - Bela Vista,CEMADEN,P,-42.686,-21.39,,2014-08-04
1197,1783,21124294,UBÁ - Centro,CEMADEN,P,-42.939,-21.119,,2014-08-04
1198,1784,21204375,BARBACENA - Agua Santa,CEMADEN,P,-43.751,-21.203,,2014-08-04
1199,1785,19964419,BETIM - Chacará,CEMADEN,P,-44.189,-19.96,,2014-08-04
1200,1786,21744338,JUIZ DE FORA - Monte Castelo,CEMADEN,P,-43.384,-21.744,,2014-08-04
1201,1787,8083499,JABOATÃO DOS GUARARAPES - CuradoII,CEMADEN,P,-34.997,-8.08,,2014-08-26
1202,1788,29595081,IGREJINHA - Igrejinha,CEMADEN,H,-50.816,-29.5987,,2014-10-20
1203,1789,5133972,BOA VIAGEM - Jacauna,CEMADEN,P,-39.72,-5.138,,2014-08-12
1204,1790,19264033,RIO BANANAL - Rio Bananal,CEMADEN,H,-40.3314,-19.2673,,2014-09-09
1205,1791,8403506,IPOJUCA - Centro,CEMADEN,P,-35.064,-8.4,,2014-08-26
1206,1792,20874157,ALEGRE - Café,CEMADEN,P,-41.571,-20.87,,2014-09-16
1207,1793,22004291,SAPUCAIA - Centro,CEMADEN,P,-42.913,-21.996,,2015-02-05
1208,1794,20064105,AFONSO CLÁUDIO - Serra Pelada,CEMADEN,P,-41.047,-20.061,,2015-02-06
1209,1795,4824216,CAMPO MAIOR - Centro,CEMADEN,P,-42.166,-4.826,,2014-08-12
1210,1796,3894223,ESPERANTINA - AC Esperantina,CEMADEN,P,-42.23402,-3.8983,,2014-08-12
1211,1797,4813775,JAGUARUANA - Saquinho,CEMADEN,P,-37.757,-4.819,,2014-08-12
1212,1798,3813853,FORTALEZA - Passare,CEMADEN,P,-38.533,-3.819,,2014-08-12
1213,1799,8766390,PORTO VELHO - Porto Velho,CEMADEN,P,-63.90742,-8.76216,,2014-08-12
1214,1800,7263945,CRATO - Centro,CEMADEN,P,-39.458,-7.269,,2014-08-12
1215,1801,3733846,FORTALEZA - Vicente Pinzon,CEMADEN,P,-38.467,-3.731,,2014-08-12
1216,1802,16593910,PORTO SEGURO - Trancoso,CEMADEN,P,-39.109,-16.595,,2014-08-07
1217,1803,20944379,CARANDAÍ - Dombe,CEMADEN,P,-43.793,-20.943,,2014-08-04
1218,1804,21804336,JUIZ DE FORA - Santa Efigênia,CEMADEN,P,-43.357,-21.8,,2014-08-04
1219,1805,21774336,JUIZ DE FORA - Cidade Universitária,CEMADEN,P,-43.364,-21.77,,2014-08-04
1220,1806,21474355,SANTOS DUMONT - Quarto depósito,CEMADEN,P,-43.548,-21.468,,2014-08-04
1221,1807,21844331,MATIAS BARBOSA - Cedofeita,CEMADEN,P,-43.313,-21.841,,2014-08-04
1222,1808,21194364,BARBACENA - Senhora dos Dores,CEMADEN,P,-43.644,-21.194,,2014-08-04
1223,1809,21114404,DORES DE CAMPOS - Paloma,CEMADEN,P,-44.037,-21.108,,2014-08-04
1224,1810,21554351,EWBANK DA CÂMARA - Centro,CEMADEN,P,-43.51,-21.551,,2014-08-04
1225,1811,19994411,BETIM - Petrovale,CEMADEN,P,-44.111,-19.989,,2014-08-04
1226,1812,21144237,MURIAÉ - Safira,CEMADEN,P,-42.372,-21.137,,2014-08-04
1227,1813,19864416,BETIM - Icaivera,CEMADEN,P,-44.155,-19.861,,2014-08-04
1228,1814,21134238,MURIAÉ - Barra,CEMADEN,P,-42.381,-21.133,,2014-08-04
1229,1815,21704344,JUIZ DE FORA - São Judas Tadeu,CEMADEN,P,-43.436,-21.704,,2014-08-04
1230,1816,22854621,EXTREMA - extrema01,CEMADEN,P,-46.214,-22.853,,2014-08-04
1231,1817,21124292,UBÁ - Av. Olegário Maciel,CEMADEN,P,-42.918,-21.124,,2014-08-04
1232,1818,23574661,SÃO PAULO - Vila Monumento,CEMADEN,P,-46.608,-23.571,,2014-07-25
1233,1819,24024628,GUARUJÁ - Forte dos Andradas,CEMADEN,P,-46.284,-24.024,,2014-07-25
1234,1820,23624539,CARAGUATATUBA - Martim de Sá,CEMADEN,P,-45.39,-23.618,,2014-07-25
1235,1821,22904281,MARICÁ - Itapeba,CEMADEN,P,-42.815,-22.906,,2014-10-16
1236,1822,24744753,ILHA COMPRIDA - Balneário Meu Recanto,CEMADEN,P,-47.532,-24.737,,2014-07-25
1237,1823,23634654,SANTO ANDRÉ - Santa Terezinha,CEMADEN,P,-46.538,-23.629,,2014-07-25
1238,1824,23584638,SÃO PAULO - Cidade Tiradentes 2,CEMADEN,P,-46.383,-23.58,,2014-07-25
1239,1825,23564651,SÃO PAULO - Jardim Aricanduva,CEMADEN,P,-46.51347,-23.56479,,2014-07-25
1240,1826,23974626,GUARUJÁ - Morrinhos,CEMADEN,P,-46.26,-23.968,,2014-07-25
1241,1827,23594674,SÃO PAULO - Butantã,CEMADEN,P,-46.738,-23.589,,2014-07-25
1242,1828,23654671,SÃO PAULO - Santo Amaro Paulista,CEMADEN,P,-46.70818,-23.6504,,2014-07-25
1243,1829,23974640,SÃO VICENTE - Parque Bitaru,CEMADEN,P,-46.399,-23.972,,2014-07-25
1244,1830,22744560,CAMPOS DO JORDÃO - Bela Vista,CEMADEN,P,-45.59599,-22.73959,,2014-07-25
1245,1831,24284724,PEDRO DE TOLEDO - Centro,CEMADEN,P,-47.24,-24.275,,2014-07-25
1246,1832,23094593,SÃO JOSÉ DOS CAMPOS - Chacara Boa Vista,CEMADEN,P,-45.931,-23.087,,2014-07-25
1247,1833,23824536,ILHABELA - Água Branca,CEMADEN,P,-45.356,-23.824,,2014-07-25
1248,1834,23984625,GUARUJÁ - Jardim São Miguel,CEMADEN,P,-46.247,-23.982,,2014-07-25
1249,1835,23304487,UBATUBA - Ubatumirim,CEMADEN,P,-44.869,-23.305,,2014-07-25
1250,1836,23694643,RIBEIRÃO PIRES - Chácara Aliança,CEMADEN,P,-46.429,-23.692,,2014-07-25
1251,1837,24504785,REGISTRO - Centro2,CEMADEN,P,-47.85,-24.505,,2014-07-25
